# unix_время	событие	поверхность	радиус_см	ячейка_см	ячейка_факт_см	уровень_глобуса	вращение_рукой	ввод	профиль	папка	задание	попадание	мс_от_задания	подробности
# сессия 2026-09-20T12:30:02
1789889601.555	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "grid_color" }
1789889604.799	скриншот	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space		да		screenshot_2026-09-20_12-33-24.508.png, 1920×1080, 437042 байт, всего 5400436 (листинг), 291 мс
1789889606.454	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm
1789889606.454	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "grid_cell_cm" }
1789889609.384	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=45.0
1789889609.462	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=40.0
1789889609.562	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=35.0
1789889609.617	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=30.0
1789889609.650	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=25.0
1789889609.673	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=20.0
1789889609.684	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=15.0
1789889609.695	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=10.0
1789889610.851	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889610.852	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=10.0
1789889612.099	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm
1789889612.099	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "grid_cell_cm" }
1789889613.411	скриншот	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space		да		screenshot_2026-09-20_12-33-32.996.png, 1920×1080, 934911 байт, всего 6335347 (листинг), 413 мс
1789889615.139	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=180.0
1789889615.173	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=185.0
1789889615.195	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=190.0
1789889615.262	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=195.0
1789889615.307	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=200.0
1789889615.406	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=195.0
1789889615.439	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=190.0
1789889615.551	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=195.0
1789889615.573	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=200.0
1789889617.606	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889617.608	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=200.0
1789889619.221	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm
1789889619.221	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "grid_cell_cm" }
1789889620.385	скриншот	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space		да		screenshot_2026-09-20_12-33-40.086.png, 1920×1080, 307391 байт, всего 6642738 (листинг), 298 мс
1789889621.652	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=60.0
1789889622.897	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=55.0
1789889622.941	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=50.0
1789889623.041	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=45.0
1789889623.108	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=40.0
1789889623.385	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=35.0
1789889623.819	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=40.0
1789889624.219	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=45.0
1789889625.319	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889625.324	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=45.0
1789889626.144	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm
1789889626.145	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "grid_cell_cm" }
1789889627.493	скриншот	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space		да		screenshot_2026-09-20_12-33-47.198.png, 1920×1080, 436456 байт, всего 7079194 (листинг), 294 мс
1789889630.885	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889630.887	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_cell_cm=45.0
1789889633.656	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_xray
1789889633.657	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "grid_xray" }
1789889636.631	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_xray=false
1789889637.864	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889637.865	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_xray=false
1789889643.901	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_alpha
1789889643.902	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "grid_alpha" }
1789889646.387	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889646.388	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_alpha=0.35
1789889648.458	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light
1789889648.459	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "space_light" }
1789889651.810	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light=dim
1789889652.832	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889652.833	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light=dim
1789889653.881	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light
1789889653.881	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "space_light" }
1789889656.251	скриншот	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space		да		screenshot_2026-09-20_12-34-15.889.png, 1920×1080, 531042 байт, всего 7610236 (листинг), 362 мс
1789889657.755	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light=bright
1789889658.554	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889658.556	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light=bright
1789889659.248	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light
1789889659.248	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "space_light" }
1789889660.197	скриншот	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space		да		screenshot_2026-09-20_12-34-19.889.png, 1920×1080, 433309 байт, всего 8043545 (листинг), 308 мс
1789889661.811	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light=studio
1789889662.866	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889662.867	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light=studio
1789889663.615	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light
1789889663.615	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "space_light" }
1789889664.540	скриншот	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space		да		screenshot_2026-09-20_12-34-24.245.png, 1920×1080, 467015 байт, всего 8510560 (листинг), 294 мс
1789889666.389	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889666.390	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_light=studio
1789889667.636	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_origin
1789889667.637	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "grid_origin" }
1789889674.578	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_origin=true
1789889675.355	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889675.360	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_origin=true
1789889676.282	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_origin
1789889676.282	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "grid_origin" }
1789889681.179	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_origin=false
1789889682.001	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889682.002	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_origin=false
1789889683.071	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				grid_origin
1789889683.071	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "grid_origin" }
1789889687.505	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_glow
1789889687.505	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "space_glow" }
1789889688.691	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_glow=true
1789889689.457	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889689.459	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_glow=true
1789889690.882	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_glow
1789889690.883	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "space_glow" }
1789889692.146	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_glow=false
1789889692.923	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889692.926	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_glow=false
1789889693.916	настройка_открыта	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_glow
1789889693.916	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				{ "do": "edit", "view": "browse", "folder": "settings_space", "setting": "space_glow" }
1789889695.958	настройка_значение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_glow=false
1789889696.613	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				done
1789889696.614	настройка_сохранена	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings_space				space_glow=false
1789889697.581	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings				{ "folder": "settings", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789889697.581	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings				{ "do": "reload", "view": "browse", "folder": "settings" }
1789889702.226	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789889702.226	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "do": "reload", "view": "browse", "folder": "" }
1789889705.281	сценарий_начат	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					4 шагов, осталось 4
1789889705.281	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "do": "tasks", "view": "browse", "folder": "" }
1789889709.608	скриншот	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e			да		screenshot_2026-09-20_12-35-09.293.png, 1920×1080, 389766 байт, всего 8900326 (листинг), 315 мс
1789889709.609	сценарий_шаг	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e		screenshot	да	4328	
1789889714.471	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789889714.471	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789889715.721	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 70, "total": 128, "page": 1, "pages": 2 }
1789889715.721	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789889718.426	сценарий_шаг	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	bulk	labels	да	8817	
1789889720.115	page	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	bulk				{ "from": 71, "to": 128, "total": 128, "page": 2, "pages": 2 }
1789889720.119	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 58, "total": 128, "page": 2, "pages": 2 }
1789889720.119	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789889725.694	сценарий_шаг	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	bulk	pages	да	7268	
1789889725.694	page	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	bulk				{ "from": 1, "to": 70, "total": 128, "page": 1, "pages": 2 }
1789889725.699	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 70, "total": 128, "page": 1, "pages": 2 }
1789889725.699	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789889730.373	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789889730.373	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789889731.562	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789889731.562	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "do": "reload", "view": "browse", "folder": "" }
1789889732.562	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789889732.565	клавиатура	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					show
1789889732.565	поиск_открыт	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					
1789889732.565	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "do": "search", "view": "search", "folder": "" }
1789889732.977	сессия_openxr	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					session_visible кадр 29304
1789889735.542	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "folder": "", "view": "search", "items": 61, "total": 60, "page": 1, "pages": 1 }
1789889735.542	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "do": "reload", "view": "search", "folder": "" }
1789889735.542	поиск_запрос	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					л → 60
1789889736.197	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "folder": "", "view": "search", "items": 4, "total": 3, "page": 1, "pages": 1 }
1789889736.197	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "do": "reload", "view": "search", "folder": "" }
1789889736.198	поиск_запрос	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ле → 3
1789889738.851	клавиатура	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					hide
1789889738.851	клавиатура	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					enter
1789889738.911	сессия_openxr	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					session_focussed кадр 29837
1789889740.362	клавиатура	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes				hide
1789889740.363	сценарий_шаг	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	search	да	14669	
1789889740.363	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes				{ "folder": "scenes", "view": "browse", "items": 7, "total": 7, "page": 1, "pages": 1 }
1789889740.364	select	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes				{ "do": "default", "view": "browse", "folder": "scenes", "item": "scene_forest", "title": "Лес" }
1789889740.364	toggle	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes				{ "open": false }
1789889742.429	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	scene_cave			
1789889743.073	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	img_sketch			
1789889743.351	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	asset_fence			
1789889743.574	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	logic_quest			
1789889743.751	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	tree_birch			
1789889743.951	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	asset_house			
1789889744.129	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	asset_bridge			
1789889744.340	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	tree_palm			
1789889744.518	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	scene_forest			
1789889744.740	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	logic_trigger			
1789889744.918	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	asset_barrel			
1789889747.085	задание	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	scene_draft2			
1789889748.697	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	scene_draft2		1612	{ "folder": "scenes", "view": "browse", "items": 7, "total": 7, "page": 1, "pages": 1 }
1789889748.697	toggle	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	scene_draft2		1612	{ "open": true }
1789889748.707	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	scenes	scene_draft2		1622	{ "key": "57", "slot": -1 }
1789889750.130	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	files	scene_draft2		3045	{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789889750.130	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	files	scene_draft2		3045	{ "do": "reload", "view": "browse", "folder": "files" }
1789889750.140	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	files	scene_draft2		3055	{ "key": "57", "slot": 0 }
1789889750.941	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e		scene_draft2		3856	{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789889750.941	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e		scene_draft2		3856	{ "do": "reload", "view": "browse", "folder": "" }
1789889750.951	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e		scene_draft2		3866	{ "key": "57", "slot": 0 }
1789889752.841	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings	scene_draft2		5756	{ "folder": "settings", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789889752.842	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings	scene_draft2		5757	{ "do": "reload", "view": "browse", "folder": "settings" }
1789889752.851	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings	scene_draft2		5766	{ "key": "57", "slot": 0 }
1789889753.430	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		6345	{ "folder": "profile", "view": "browse", "items": 9, "total": 9, "page": 1, "pages": 1 }
1789889753.431	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		6346	{ "do": "reload", "view": "browse", "folder": "profile" }
1789889753.440	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		6355	{ "key": "57", "slot": 0 }
1789889756.007	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		8922	{ "key": "59", "slot": 5 }
1789889758.377	профиль_место	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile				Место 1, вершин 0, режим зоны 4, новое
1789889758.379	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		11294	{ "folder": "profile", "view": "browse", "items": 9, "total": 9, "page": 1, "pages": 1 }
1789889758.379	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		11294	{ "do": "profile", "view": "browse", "folder": "profile", "action": "profile_place" }
1789889758.385	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		11300	{ "key": "59", "slot": 0 }
1789889762.036	профиль_место	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile				Место 2, вершин 0, режим зоны 4, новое
1789889762.038	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		14953	{ "folder": "profile", "view": "browse", "items": 9, "total": 9, "page": 1, "pages": 1 }
1789889762.039	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		14954	{ "do": "profile", "view": "browse", "folder": "profile", "action": "profile_place" }
1789889762.041	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		14956	{ "key": "59", "slot": 0 }
1789889762.654	профиль_место	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile				Место 3, вершин 0, режим зоны 4, новое
1789889762.656	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		15571	{ "folder": "profile", "view": "browse", "items": 9, "total": 9, "page": 1, "pages": 1 }
1789889762.656	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		15571	{ "do": "profile", "view": "browse", "folder": "profile", "action": "profile_place" }
1789889762.663	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		15578	{ "key": "59", "slot": 0 }
1789889763.852	профиль_глаза	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile				замер начат
1789889763.852	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		16767	{ "do": "profile", "view": "browse", "folder": "profile", "action": "profile_eye" }
1789889764.641	профиль_глаза	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile				замер начат
1789889764.641	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		17556	{ "do": "profile", "view": "browse", "folder": "profile", "action": "profile_eye" }
1789889766.597	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		19512	{ "key": "43", "slot": 1 }
1789889766.655	профиль_глаза	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile				1.55 м, размах 0.02 м
1789889766.657	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		19572	{ "folder": "profile", "view": "browse", "items": 9, "total": 9, "page": 1, "pages": 1 }
1789889766.657	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		19572	{ "key": "43", "slot": 0 }
1789889768.075	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		20990	{ "key": "44", "slot": 4 }
1789889768.630	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		21545	{ "key": "59", "slot": 5 }
