unix_t	window	slot	hand	tracked	curl_index	curl_middle	curl_ring	curl_pinky	pinch_m	palm_head	palm_y_head	cls	hi_pinch	hi_grasp	aim_pinch	aim_menu	aim_pose
1789399317.8395	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0831	-0.8021	0.0492		0	0	0	0	0
1789399317.8395	palm_R	to1	R	1	0.0013	0.0015	0.0002	0.0039	0.1151	0.9922	-0.1529		0	0	0	0	1
1789399317.8508	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0830	-0.8025	0.0508		0	0	0	0	0
1789399317.8508	palm_R	to1	R	1	0.0013	0.0015	0.0002	0.0040	0.1152	0.9924	-0.1508		0	0	0	0	1
1789399317.8616	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0830	-0.8030	0.0525		0	0	0	0	0
1789399317.8616	palm_R	to1	R	1	0.0013	0.0015	0.0002	0.0040	0.1152	0.9927	-0.1488		0	0	0	0	1
1789399317.8727	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0054	0.0829	-0.8034	0.0543		0	0	0	0	0
1789399317.8727	palm_R	to1	R	1	0.0013	0.0015	0.0002	0.0040	0.1153	0.9930	-0.1467		0	0	0	0	1
1789399317.8839	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0829	-0.8037	0.0568		0	0	0	0	0
1789399317.8839	palm_R	to1	R	1	0.0013	0.0015	0.0002	0.0040	0.1152	0.9931	-0.1451		0	0	0	0	1
1789399317.8950	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0828	-0.8041	0.0588		0	0	0	0	0
1789399317.8950	palm_R	to1	R	1	0.0013	0.0015	0.0002	0.0040	0.1152	0.9934	-0.1432		0	0	0	0	1
1789399317.9065	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0828	-0.8045	0.0609		0	0	0	0	0
1789399317.9065	palm_R	to1	R	1	0.0013	0.0015	0.0002	0.0040	0.1152	0.9936	-0.1412		0	0	0	0	1
1789399317.9174	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0828	-0.8049	0.0629		0	0	0	0	0
1789399317.9174	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0040	0.1152	0.9937	-0.1405		0	0	0	0	1
1789399317.9283	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0827	-0.8053	0.0648		0	0	0	0	0
1789399317.9283	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0040	0.1152	0.9938	-0.1394		0	0	0	0	1
1789399317.9396	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0827	-0.8057	0.0667		0	0	0	0	0
1789399317.9396	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0040	0.1152	0.9939	-0.1382		0	0	0	0	1
1789399317.9508	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0826	-0.8062	0.0687		0	0	0	0	0
1789399317.9508	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1152	0.9941	-0.1370		0	0	0	0	1
1789399317.9618	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0827	-0.8044	0.0681		0	0	0	0	0
1789399317.9618	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0040	0.1152	0.9941	-0.1365		0	0	0	0	1
1789399317.9729	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0056	0.0827	-0.8039	0.0688		0	0	0	0	0
1789399317.9729	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0040	0.1152	0.9942	-0.1356		0	0	0	0	1
1789399317.9842	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0056	0.0827	-0.8034	0.0696		0	0	0	0	0
1789399317.9842	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0040	0.1153	0.9943	-0.1346		0	0	0	0	1
1789399317.9951	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0827	-0.8041	0.0688		0	0	0	0	0
1789399317.9951	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0040	0.1153	0.9944	-0.1340		0	0	0	0	1
1789399318.0062	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0826	-0.8044	0.0687		0	0	0	0	0
1789399318.0062	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0040	0.1153	0.9945	-0.1333		0	0	0	0	1
1789399318.0177	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0826	-0.8047	0.0685		0	0	0	0	0
1789399318.0177	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1153	0.9945	-0.1326		0	0	0	0	1
1789399318.0283	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0826	-0.8051	0.0682		0	0	0	0	0
1789399318.0283	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1153	0.9946	-0.1319		0	0	0	0	1
1789399318.0394	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0825	-0.8051	0.0680		0	0	0	0	0
1789399318.0394	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1153	0.9946	-0.1322		0	0	0	0	1
1789399318.0504	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0824	-0.8053	0.0678		0	0	0	0	0
1789399318.0504	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1153	0.9946	-0.1320		0	0	0	0	1
1789399318.0618	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0824	-0.8056	0.0676		0	0	0	0	0
1789399318.0618	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1153	0.9946	-0.1318		0	0	0	0	1
1789399318.0728	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0823	-0.8059	0.0673		0	0	0	0	0
1789399318.0728	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1153	0.9947	-0.1315		0	0	0	0	1
1789399318.0837	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0823	-0.8053	0.0681		0	0	0	0	0
1789399318.0837	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1153	0.9946	-0.1324		0	0	0	0	1
1789399318.0951	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0822	-0.8052	0.0683		0	0	0	0	0
1789399318.0951	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1153	0.9945	-0.1326		0	0	0	0	1
1789399318.1063	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0821	-0.8051	0.0684		0	0	0	0	0
1789399318.1063	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1153	0.9945	-0.1328		0	0	0	0	1
1789399318.1173	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0822	-0.8047	0.0695		0	0	0	0	0
1789399318.1173	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1152	0.9944	-0.1335		0	0	0	0	1
1789399318.1283	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0823	-0.8044	0.0702		0	0	0	0	0
1789399318.1283	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1152	0.9944	-0.1340		0	0	0	0	1
1789399318.1396	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0823	-0.8041	0.0708		0	0	0	0	0
1789399318.1396	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1152	0.9943	-0.1345		0	0	0	0	1
1789399318.1508	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0823	-0.8039	0.0715		0	0	0	0	0
1789399318.1508	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1151	0.9943	-0.1350		0	0	0	0	1
1789399318.1618	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0055	0.0823	-0.8024	0.0691		0	0	0	0	0
1789399318.1618	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1152	0.9942	-0.1360		0	0	0	0	1
1789399318.1730	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0056	0.0824	-0.8016	0.0684		0	0	0	0	0
1789399318.1730	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1151	0.9941	-0.1367		0	0	0	0	1
1789399318.1842	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0056	0.0824	-0.8008	0.0678		0	0	0	0	0
1789399318.1842	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1151	0.9940	-0.1373		0	0	0	0	1
1789399318.1949	palm_R	to1	L	1	0.0018	0.0021	0.0010	0.0056	0.0824	-0.7995	0.0670		0	0	0	0	0
1789399318.1949	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1151	0.9939	-0.1379		0	0	0	0	1
1789399318.2062	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0056	0.0825	-0.7985	0.0662		0	0	0	0	0
1789399318.2062	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1151	0.9939	-0.1386		0	0	0	0	1
1789399318.2172	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0825	-0.7974	0.0654		0	0	0	0	0
1789399318.2172	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1151	0.9938	-0.1393		0	0	0	0	1
1789399318.2284	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0825	-0.7963	0.0646		0	0	0	0	0
1789399318.2284	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1151	0.9937	-0.1399		0	0	0	0	1
1789399318.2396	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0825	-0.7956	0.0655		0	0	0	0	0
1789399318.2396	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1150	0.9935	-0.1411		0	0	0	0	1
1789399318.2508	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0825	-0.7948	0.0656		0	0	0	0	0
1789399318.2508	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1149	0.9934	-0.1420		0	0	0	0	1
1789399318.2619	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0825	-0.7939	0.0657		0	0	0	0	0
1789399318.2619	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1149	0.9933	-0.1428		0	0	0	0	1
1789399318.2730	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0825	-0.7930	0.0658		0	0	0	0	0
1789399318.2730	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1148	0.9932	-0.1436		0	0	0	0	1
1789399318.2839	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0825	-0.7921	0.0661		0	0	0	0	0
1789399318.2839	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1149	0.9930	-0.1446		0	0	0	0	1
1789399318.2949	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0825	-0.7912	0.0663		0	0	0	0	0
1789399318.2949	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1149	0.9929	-0.1454		0	0	0	0	1
1789399318.3061	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0825	-0.7902	0.0665		0	0	0	0	0
1789399318.3061	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1149	0.9928	-0.1463		0	0	0	0	1
1789399318.3174	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0824	-0.7892	0.0659		0	0	0	0	0
1789399318.3174	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1149	0.9927	-0.1464		0	0	0	0	1
1789399318.3285	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0824	-0.7881	0.0656		0	0	0	0	0
1789399318.3285	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1150	0.9926	-0.1470		0	0	0	0	1
1789399318.3397	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0824	-0.7871	0.0652		0	0	0	0	0
1789399318.3397	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1150	0.9925	-0.1476		0	0	0	0	1
1789399318.3509	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0824	-0.7861	0.0648		0	0	0	0	0
1789399318.3509	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0042	0.1150	0.9924	-0.1482		0	0	0	0	1
1789399318.3616	palm_R	to1	L	1	0.0018	0.0022	0.0010	0.0055	0.0824	-0.7861	0.0626		0	0	0	0	0
1789399318.3616	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1150	0.9924	-0.1483		0	0	0	0	1
1789399318.3729	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7855	0.0615		0	0	0	0	0
1789399318.3729	palm_R	to1	R	1	0.0013	0.0016	0.0002	0.0041	0.1150	0.9923	-0.1486		0	0	0	0	1
1789399318.3842	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7849	0.0603		0	0	0	0	0
1789399318.3842	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0041	0.1150	0.9923	-0.1489		0	0	0	0	1
1789399318.3952	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7843	0.0593		0	0	0	0	0
1789399318.3952	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0041	0.1150	0.9922	-0.1492		0	0	0	0	1
1789399318.4062	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7843	0.0573		0	0	0	0	0
1789399318.4062	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0041	0.1150	0.9925	-0.1476		0	0	0	0	1
1789399318.4175	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7838	0.0558		0	0	0	0	0
1789399318.4175	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0041	0.1150	0.9925	-0.1472		0	0	0	0	1
1789399318.4286	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7834	0.0543		0	0	0	0	0
1789399318.4286	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0041	0.1150	0.9925	-0.1469		0	0	0	0	1
1789399318.4396	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7838	0.0557		0	0	0	0	0
1789399318.4396	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0040	0.1150	0.9926	-0.1470		0	0	0	0	1
1789399318.4506	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7838	0.0555		0	0	0	0	0
1789399318.4506	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0040	0.1150	0.9926	-0.1470		0	0	0	0	1
1789399318.4620	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7838	0.0552		0	0	0	0	0
1789399318.4620	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0040	0.1150	0.9926	-0.1470		0	0	0	0	1
1789399318.4730	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7838	0.0550		0	0	0	0	0
1789399318.4730	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0040	0.1150	0.9926	-0.1470		0	0	0	0	1
1789399318.4840	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0823	-0.7846	0.0564		0	0	0	0	0
1789399318.4840	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0040	0.1151	0.9926	-0.1475		0	0	0	0	1
1789399318.4952	palm_R	to1	L	1	0.0017	0.0022	0.0010	0.0055	0.0822	-0.7849	0.0568		0	0	0	0	0
1789399318.4952	palm_R	to1	R	1	0.0012	0.0016	0.0002	0.0039	0.1151	0.9926	-0.1476		0	0	0	0	1
1789399318.5065	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0055	0.0822	-0.7852	0.0573		0	0	0	0	0
1789399318.5065	palm_R	away1	R	1	0.0012	0.0016	0.0002	0.0039	0.1151	0.9926	-0.1478		0	0	0	0	1
1789399318.5176	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0055	0.0822	-0.7855	0.0588		0	0	0	0	0
1789399318.5176	palm_R	away1	R	1	0.0012	0.0016	0.0002	0.0039	0.1151	0.9928	-0.1468		0	0	0	0	1
1789399318.5285	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0055	0.0822	-0.7858	0.0598		0	0	0	0	0
1789399318.5285	palm_R	away1	R	1	0.0012	0.0016	0.0002	0.0039	0.1151	0.9929	-0.1464		0	0	0	0	1
1789399318.5397	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0055	0.0822	-0.7862	0.0607		0	0	0	0	0
1789399318.5397	palm_R	away1	R	1	0.0012	0.0016	0.0002	0.0039	0.1151	0.9929	-0.1460		0	0	0	0	1
1789399318.5509	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0055	0.0822	-0.7865	0.0617		0	0	0	0	0
1789399318.5509	palm_R	away1	R	1	0.0012	0.0016	0.0002	0.0038	0.1151	0.9930	-0.1457		0	0	0	0	1
1789399318.5617	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0055	0.0822	-0.7864	0.0605		0	0	0	0	0
1789399318.5617	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0038	0.1152	0.9930	-0.1456		0	0	0	0	1
1789399318.5730	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0054	0.0822	-0.7866	0.0604		0	0	0	0	0
1789399318.5730	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0038	0.1152	0.9930	-0.1454		0	0	0	0	1
1789399318.5844	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0054	0.0822	-0.7867	0.0604		0	0	0	0	0
1789399318.5844	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0038	0.1152	0.9931	-0.1452		0	0	0	0	1
1789399318.5952	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0054	0.0821	-0.7868	0.0605		0	0	0	0	0
1789399318.5952	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0038	0.1152	0.9932	-0.1445		0	0	0	0	1
1789399318.6062	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0054	0.0821	-0.7870	0.0605		0	0	0	0	0
1789399318.6062	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0038	0.1152	0.9932	-0.1440		0	0	0	0	1
1789399318.6177	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0054	0.0821	-0.7871	0.0606		0	0	0	0	0
1789399318.6177	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0037	0.1152	0.9933	-0.1434		0	0	0	0	1
1789399318.6286	palm_R	away1	L	1	0.0017	0.0022	0.0010	0.0054	0.0821	-0.7873	0.0607		0	0	0	0	0
1789399318.6286	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0037	0.1152	0.9934	-0.1427		0	0	0	0	1
1789399318.6396	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0821	-0.7878	0.0596		0	0	0	0	0
1789399318.6396	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0037	0.1151	0.9934	-0.1424		0	0	0	0	1
1789399318.6507	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0821	-0.7882	0.0592		0	0	0	0	0
1789399318.6507	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0037	0.1151	0.9935	-0.1419		0	0	0	0	1
1789399318.6618	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0821	-0.7885	0.0588		0	0	0	0	0
1789399318.6618	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0036	0.1151	0.9935	-0.1414		0	0	0	0	1
1789399318.6730	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0821	-0.7888	0.0584		0	0	0	0	0
1789399318.6730	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0036	0.1151	0.9936	-0.1409		0	0	0	0	1
1789399318.6839	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0820	-0.7883	0.0573		0	0	0	0	0
1789399318.6839	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0036	0.1151	0.9937	-0.1402		0	0	0	0	1
1789399318.6952	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0820	-0.7883	0.0567		0	0	0	0	0
1789399318.6952	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0035	0.1151	0.9937	-0.1396		0	0	0	0	1
1789399318.7064	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0820	-0.7883	0.0561		0	0	0	0	0
1789399318.7064	palm_R	away1	R	1	0.0012	0.0017	0.0002	0.0035	0.1151	0.9938	-0.1390		0	0	0	0	1
1789399318.7175	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0820	-0.7887	0.0563		0	0	0	0	0
1789399318.7175	palm_R	away1	R	1	0.0012	0.0017	0.0003	0.0034	0.1152	0.9938	-0.1387		0	0	0	0	1
1789399318.7284	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0820	-0.7889	0.0561		0	0	0	0	0
1789399318.7284	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0034	0.1152	0.9939	-0.1383		0	0	0	0	1
1789399318.7397	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0820	-0.7891	0.0559		0	0	0	0	0
1789399318.7397	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0033	0.1152	0.9939	-0.1380		0	0	0	0	1
1789399318.7509	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0820	-0.7892	0.0557		0	0	0	0	0
1789399318.7509	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0033	0.1152	0.9940	-0.1376		0	0	0	0	1
1789399318.7619	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0820	-0.7898	0.0560		0	0	0	0	0
1789399318.7619	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1153	0.9939	-0.1382		0	0	0	0	1
1789399318.7729	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0820	-0.7901	0.0560		0	0	0	0	0
1789399318.7729	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1153	0.9939	-0.1382		0	0	0	0	1
1789399318.7842	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0820	-0.7903	0.0561		0	0	0	0	0
1789399318.7842	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0031	0.1153	0.9939	-0.1382		0	0	0	0	1
1789399318.7951	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0821	-0.7901	0.0546		0	0	0	0	0
1789399318.7951	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1153	0.9939	-0.1380		0	0	0	0	1
1789399318.8063	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0822	-0.7900	0.0537		0	0	0	0	0
1789399318.8063	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0031	0.1154	0.9939	-0.1380		0	0	0	0	1
1789399318.8174	palm_R	away1	L	1	0.0017	0.0023	0.0010	0.0054	0.0822	-0.7899	0.0528		0	0	0	0	0
1789399318.8174	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0031	0.1154	0.9940	-0.1379		0	0	0	0	1
1789399318.8283	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0054	0.0822	-0.7898	0.0520		0	0	0	0	0
1789399318.8283	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0031	0.1154	0.9940	-0.1379		0	0	0	0	1
1789399318.8393	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0054	0.0822	-0.7896	0.0518		0	0	0	0	0
1789399318.8393	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1154	0.9939	-0.1380		0	0	0	0	1
1789399318.8508	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0054	0.0822	-0.7894	0.0512		0	0	0	0	0
1789399318.8508	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1155	0.9939	-0.1381		0	0	0	0	1
1789399318.8621	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0054	0.0823	-0.7892	0.0507		0	0	0	0	0
1789399318.8621	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1155	0.9939	-0.1382		0	0	0	0	1
1789399318.8731	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0054	0.0823	-0.7891	0.0501		0	0	0	0	0
1789399318.8731	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1155	0.9939	-0.1382		0	0	0	0	1
1789399318.8839	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0054	0.0823	-0.7890	0.0501		0	0	0	0	0
1789399318.8839	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1155	0.9939	-0.1383		0	0	0	0	1
1789399318.8953	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0054	0.0823	-0.7889	0.0497		0	0	0	0	0
1789399318.8953	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1156	0.9939	-0.1384		0	0	0	0	1
1789399318.9064	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0054	0.0823	-0.7887	0.0493		0	0	0	0	0
1789399318.9064	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1156	0.9939	-0.1385		0	0	0	0	1
1789399318.9174	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0054	0.0823	-0.7882	0.0497		0	0	0	0	0
1789399318.9174	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1156	0.9938	-0.1391		0	0	0	0	1
1789399318.9285	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0053	0.0823	-0.7878	0.0497		0	0	0	0	0
1789399318.9285	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1156	0.9938	-0.1394		0	0	0	0	1
1789399318.9397	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0053	0.0823	-0.7875	0.0497		0	0	0	0	0
1789399318.9397	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1156	0.9937	-0.1398		0	0	0	0	1
1789399318.9509	palm_R	away1	L	1	0.0016	0.0023	0.0010	0.0053	0.0823	-0.7871	0.0497		0	0	0	0	0
1789399318.9509	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1157	0.9937	-0.1402		0	0	0	0	1
1789399318.9617	palm_R	away1	L	1	0.0016	0.0024	0.0010	0.0053	0.0824	-0.7881	0.0486		0	0	0	0	0
1789399318.9617	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1157	0.9937	-0.1401		0	0	0	0	1
1789399318.9729	palm_R	away1	L	1	0.0016	0.0024	0.0010	0.0053	0.0824	-0.7884	0.0481		0	0	0	0	0
1789399318.9729	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0032	0.1157	0.9937	-0.1402		0	0	0	0	1
1789399318.9844	palm_R	away1	L	1	0.0016	0.0024	0.0009	0.0053	0.0824	-0.7887	0.0476		0	0	0	0	0
1789399318.9844	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0033	0.1157	0.9937	-0.1404		0	0	0	0	1
1789399318.9953	palm_R	away1	L	1	0.0016	0.0024	0.0009	0.0053	0.0824	-0.7890	0.0471		0	0	0	0	0
1789399318.9953	palm_R	away1	R	1	0.0012	0.0018	0.0003	0.0033	0.1158	0.9937	-0.1406		0	0	0	0	1
