unix_t	window	slot	hand	tracked	curl_index	curl_middle	curl_ring	curl_pinky	pinch_m	palm_head	palm_y_head	cls	hi_pinch	hi_grasp	aim_pinch	aim_menu	aim_pose
1789354025.5362	palm_L	away3	L	1	0.0040	0.0014	0.0036	0.0143	0.0896	-0.9548	0.0751		0	0	0	0	0
1789354025.5362	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9990	-0.0115		0	0	0	0	1
1789354025.5473	palm_L	away3	L	1	0.0040	0.0014	0.0036	0.0143	0.0896	-0.9550	0.0754		0	0	0	0	0
1789354025.5473	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9990	-0.0111		0	0	0	0	1
1789354025.5585	palm_L	away3	L	1	0.0039	0.0014	0.0036	0.0143	0.0897	-0.9551	0.0760		0	0	0	0	0
1789354025.5585	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0106		0	0	0	0	1
1789354025.5692	palm_L	away3	L	1	0.0039	0.0014	0.0036	0.0143	0.0897	-0.9552	0.0765		0	0	0	0	0
1789354025.5692	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0102		0	0	0	0	1
1789354025.5803	palm_L	away3	L	1	0.0039	0.0014	0.0036	0.0143	0.0897	-0.9553	0.0770		0	0	0	0	0
1789354025.5803	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0097		0	0	0	0	1
1789354025.5916	palm_L	away3	L	1	0.0039	0.0014	0.0035	0.0142	0.0897	-0.9553	0.0774		0	0	0	0	0
1789354025.5916	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0097		0	0	0	0	1
1789354025.6027	palm_L	away3	L	1	0.0039	0.0014	0.0035	0.0142	0.0897	-0.9554	0.0778		0	0	0	0	0
1789354025.6027	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0073	0.1049	0.9991	-0.0096		0	0	0	0	1
1789354025.6138	palm_L	away3	L	1	0.0039	0.0014	0.0035	0.0141	0.0897	-0.9554	0.0782		0	0	0	0	0
1789354025.6138	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0073	0.1049	0.9991	-0.0096		0	0	0	0	1
1789354025.6250	palm_L	away3	L	1	0.0039	0.0014	0.0035	0.0141	0.0896	-0.9554	0.0786		0	0	0	0	0
1789354025.6250	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0073	0.1049	0.9991	-0.0096		0	0	0	0	1
1789354025.6362	palm_L	away3	L	1	0.0039	0.0014	0.0035	0.0140	0.0896	-0.9555	0.0788		0	0	0	0	0
1789354025.6362	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0097		0	0	0	0	1
1789354025.6472	palm_L	away3	L	1	0.0039	0.0014	0.0035	0.0139	0.0896	-0.9556	0.0790		0	0	0	0	0
1789354025.6472	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0099		0	0	0	0	1
1789354025.6582	palm_L	away3	L	1	0.0039	0.0014	0.0035	0.0139	0.0896	-0.9557	0.0792		0	0	0	0	0
1789354025.6582	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0100		0	0	0	0	1
1789354025.6695	palm_L	away3	L	1	0.0039	0.0014	0.0035	0.0138	0.0896	-0.9558	0.0795		0	0	0	0	0
1789354025.6695	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0101		0	0	0	0	1
1789354025.6805	palm_L	away3	L	1	0.0038	0.0014	0.0034	0.0137	0.0897	-0.9556	0.0789		0	0	0	0	0
1789354025.6805	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0097		0	0	0	0	1
1789354025.6915	palm_L	away3	L	1	0.0038	0.0015	0.0034	0.0136	0.0897	-0.9556	0.0786		0	0	0	0	0
1789354025.6915	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0096		0	0	0	0	1
1789354025.7027	palm_L	away3	L	1	0.0038	0.0015	0.0033	0.0134	0.0898	-0.9556	0.0783		0	0	0	0	0
1789354025.7027	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1048	0.9991	-0.0094		0	0	0	0	1
1789354025.7140	palm_L	away3	L	1	0.0038	0.0015	0.0033	0.0133	0.0898	-0.9555	0.0785		0	0	0	0	0
1789354025.7140	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0084		0	0	0	0	1
1789354025.7250	palm_L	away3	L	1	0.0037	0.0015	0.0032	0.0131	0.0898	-0.9555	0.0786		0	0	0	0	0
1789354025.7250	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0072	0.1049	0.9991	-0.0076		0	0	0	0	1
1789354025.7359	palm_L	away3	L	1	0.0037	0.0015	0.0032	0.0130	0.0899	-0.9555	0.0787		0	0	0	0	0
1789354025.7359	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0071	0.1049	0.9991	-0.0067		0	0	0	0	1
1789354025.7471	palm_L	away3	L	1	0.0037	0.0015	0.0031	0.0128	0.0899	-0.9555	0.0789		0	0	0	0	0
1789354025.7471	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0071	0.1049	0.9991	-0.0058		0	0	0	0	1
1789354025.7582	palm_L	away3	L	1	0.0037	0.0015	0.0031	0.0126	0.0898	-0.9554	0.0781		0	0	0	0	0
1789354025.7582	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0071	0.1049	0.9991	-0.0052		0	0	0	0	1
1789354025.7691	palm_L	away3	L	1	0.0037	0.0015	0.0030	0.0124	0.0898	-0.9554	0.0776		0	0	0	0	0
1789354025.7691	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0071	0.1049	0.9991	-0.0045		0	0	0	0	1
1789354025.7805	palm_L	away3	L	1	0.0037	0.0015	0.0030	0.0123	0.0897	-0.9554	0.0771		0	0	0	0	0
1789354025.7805	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0071	0.1049	0.9991	-0.0038		0	0	0	0	1
1789354025.7918	palm_L	away3	L	1	0.0037	0.0015	0.0029	0.0121	0.0897	-0.9554	0.0767		0	0	0	0	0
1789354025.7918	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0071	0.1049	0.9991	-0.0031		0	0	0	0	1
1789354025.8028	palm_L	away3	L	1	0.0036	0.0015	0.0029	0.0120	0.0898	-0.9553	0.0759		0	0	0	0	0
1789354025.8028	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0071	0.1049	0.9991	-0.0025		0	0	0	0	1
1789354025.8137	palm_L	away3	L	1	0.0036	0.0015	0.0029	0.0119	0.0899	-0.9552	0.0752		0	0	0	0	0
1789354025.8137	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0071	0.1049	0.9991	-0.0019		0	0	0	0	1
1789354025.8249	palm_L	away3	L	1	0.0036	0.0015	0.0029	0.0118	0.0899	-0.9551	0.0746		0	0	0	0	0
1789354025.8249	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0071	0.1050	0.9991	-0.0012		0	0	0	0	1
1789354025.8361	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0116	0.0898	-0.9551	0.0745		0	0	0	0	0
1789354025.8361	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0071	0.1049	0.9990	-0.0002		0	0	0	0	1
1789354025.8471	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0115	0.0897	-0.9551	0.0742		0	0	0	0	0
1789354025.8471	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0070	0.1049	0.9990	0.0007		0	0	0	0	1
1789354025.8582	palm_L	away3	L	1	0.0036	0.0015	0.0027	0.0114	0.0896	-0.9550	0.0740		0	0	0	0	0
1789354025.8582	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0070	0.1049	0.9990	0.0016		0	0	0	0	1
1789354025.8697	palm_L	away3	L	1	0.0036	0.0015	0.0027	0.0113	0.0895	-0.9550	0.0738		0	0	0	0	0
1789354025.8697	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0070	0.1049	0.9989	0.0025		0	0	0	0	1
1789354025.8805	palm_L	away3	L	1	0.0036	0.0015	0.0027	0.0113	0.0894	-0.9552	0.0736		0	0	0	0	0
1789354025.8805	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0070	0.1048	0.9989	0.0021		0	0	0	0	1
1789354025.8918	palm_L	away3	L	1	0.0036	0.0015	0.0027	0.0112	0.0892	-0.9553	0.0733		0	0	0	0	0
1789354025.8918	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0069	0.1047	0.9989	0.0023		0	0	0	0	1
1789354025.9028	palm_L	away3	L	1	0.0036	0.0015	0.0027	0.0112	0.0891	-0.9553	0.0731		0	0	0	0	0
1789354025.9028	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0069	0.1047	0.9988	0.0025		0	0	0	0	1
1789354025.9139	palm_L	away3	L	1	0.0036	0.0015	0.0027	0.0112	0.0891	-0.9551	0.0726		0	0	0	0	0
1789354025.9139	palm_L	away3	R	1	0.0031	0.0010	0.0010	0.0069	0.1046	0.9988	0.0033		0	0	0	0	1
1789354025.9249	palm_L	away3	L	1	0.0036	0.0015	0.0027	0.0112	0.0891	-0.9549	0.0722		0	0	0	0	0
1789354025.9249	palm_L	away3	R	1	0.0031	0.0010	0.0009	0.0069	0.1046	0.9987	0.0041		0	0	0	0	1
1789354025.9359	palm_L	away3	L	1	0.0036	0.0015	0.0027	0.0113	0.0891	-0.9547	0.0718		0	0	0	0	0
1789354025.9359	palm_L	away3	R	1	0.0031	0.0010	0.0009	0.0068	0.1046	0.9987	0.0048		0	0	0	0	1
1789354025.9472	palm_L	away3	L	1	0.0036	0.0015	0.0027	0.0113	0.0891	-0.9545	0.0713		0	0	0	0	0
1789354025.9472	palm_L	away3	R	1	0.0031	0.0010	0.0009	0.0068	0.1046	0.9986	0.0056		0	0	0	0	1
1789354025.9583	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0113	0.0890	-0.9543	0.0722		0	0	0	0	0
1789354025.9583	palm_L	away3	R	1	0.0031	0.0010	0.0009	0.0068	0.1045	0.9987	0.0057		0	0	0	0	1
1789354025.9694	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0113	0.0889	-0.9541	0.0725		0	0	0	0	0
1789354025.9694	palm_L	away3	R	1	0.0030	0.0010	0.0009	0.0067	0.1044	0.9987	0.0061		0	0	0	0	1
1789354025.9805	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0113	0.0889	-0.9539	0.0728		0	0	0	0	0
1789354025.9805	palm_L	away3	R	1	0.0030	0.0010	0.0009	0.0067	0.1044	0.9987	0.0064		0	0	0	0	1
1789354025.9918	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0113	0.0888	-0.9537	0.0734		0	0	0	0	0
1789354025.9918	palm_L	away3	R	1	0.0030	0.0010	0.0009	0.0067	0.1043	0.9987	0.0063		0	0	0	0	1
1789354026.0028	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0113	0.0888	-0.9536	0.0741		0	0	0	0	0
1789354026.0028	palm_L	away3	R	1	0.0030	0.0010	0.0009	0.0067	0.1043	0.9987	0.0062		0	0	0	0	1
1789354026.0138	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0112	0.0888	-0.9534	0.0748		0	0	0	0	0
1789354026.0138	palm_L	away3	R	1	0.0029	0.0010	0.0009	0.0067	0.1043	0.9987	0.0061		0	0	0	0	1
1789354026.0250	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0112	0.0888	-0.9533	0.0755		0	0	0	0	0
1789354026.0250	palm_L	away3	R	1	0.0029	0.0010	0.0009	0.0067	0.1043	0.9987	0.0061		0	0	0	0	1
1789354026.0360	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0112	0.0888	-0.9533	0.0756		0	0	0	0	0
1789354026.0360	palm_L	away3	R	1	0.0029	0.0010	0.0009	0.0066	0.1042	0.9986	0.0066		0	0	0	0	1
1789354026.0471	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0112	0.0889	-0.9533	0.0759		0	0	0	0	0
1789354026.0471	palm_L	away3	R	1	0.0029	0.0010	0.0009	0.0066	0.1041	0.9986	0.0070		0	0	0	0	1
1789354026.0583	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0112	0.0889	-0.9533	0.0762		0	0	0	0	0
1789354026.0583	palm_L	away3	R	1	0.0029	0.0010	0.0009	0.0066	0.1040	0.9986	0.0075		0	0	0	0	1
1789354026.0694	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0112	0.0889	-0.9533	0.0765		0	0	0	0	0
1789354026.0694	palm_L	away3	R	1	0.0028	0.0010	0.0009	0.0065	0.1039	0.9985	0.0079		0	0	0	0	1
1789354026.0805	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0112	0.0888	-0.9534	0.0766		0	0	0	0	0
1789354026.0805	palm_L	away3	R	1	0.0028	0.0010	0.0009	0.0065	0.1039	0.9984	0.0096		0	0	0	0	1
1789354026.0916	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0112	0.0888	-0.9534	0.0767		0	0	0	0	0
1789354026.0916	palm_L	away3	R	1	0.0028	0.0010	0.0009	0.0065	0.1038	0.9983	0.0108		0	0	0	0	1
1789354026.1029	palm_L	away3	L	1	0.0036	0.0015	0.0028	0.0112	0.0888	-0.9534	0.0769		0	0	0	0	0
1789354026.1029	palm_L	away3	R	1	0.0028	0.0010	0.0009	0.0064	0.1038	0.9982	0.0119		0	0	0	0	1
1789354026.1141	palm_L	away3	L	1	0.0037	0.0015	0.0028	0.0112	0.0887	-0.9535	0.0771		0	0	0	0	0
1789354026.1141	palm_L	away3	R	1	0.0028	0.0010	0.0009	0.0064	0.1037	0.9982	0.0128		0	0	0	0	1
1789354026.1250	palm_L	away3	L	1	0.0037	0.0015	0.0029	0.0112	0.0886	-0.9536	0.0772		0	0	0	0	0
1789354026.1250	palm_L	away3	R	1	0.0028	0.0010	0.0009	0.0064	0.1036	0.9981	0.0137		0	0	0	0	1
1789354026.1362	palm_L	away3	L	1	0.0037	0.0015	0.0029	0.0112	0.0886	-0.9537	0.0774		0	0	0	0	0
1789354026.1362	palm_L	away3	R	1	0.0027	0.0010	0.0009	0.0064	0.1036	0.9981	0.0146		0	0	0	0	1
1789354026.1473	palm_L	away3	L	1	0.0037	0.0015	0.0029	0.0113	0.0885	-0.9538	0.0776		0	0	0	0	0
1789354026.1473	palm_L	away3	R	1	0.0027	0.0010	0.0009	0.0064	0.1035	0.9980	0.0155		0	0	0	0	1
1789354029.1588	palm_R	to1	L	1	0.0114	0.0020	0.0074	0.0176	0.0971	0.9741	-0.1892		0	0	0	0	1
1789354029.1588	palm_R	to1	R	1	0.0027	0.0009	0.0012	0.0083	0.1055	0.9962	-0.1016		0	0	0	0	1
1789354029.1699	palm_R	to1	L	1	0.0115	0.0020	0.0074	0.0176	0.0972	0.9741	-0.1894		0	0	0	0	1
1789354029.1699	palm_R	to1	R	1	0.0027	0.0009	0.0012	0.0083	0.1055	0.9961	-0.1029		0	0	0	0	1
1789354029.1810	palm_R	to1	L	1	0.0116	0.0020	0.0074	0.0176	0.0972	0.9740	-0.1896		0	0	0	0	1
1789354029.1810	palm_R	to1	R	1	0.0027	0.0009	0.0012	0.0083	0.1055	0.9960	-0.1043		0	0	0	0	1
1789354029.1921	palm_R	to1	L	1	0.0116	0.0020	0.0074	0.0177	0.0972	0.9740	-0.1897		0	0	0	0	1
1789354029.1921	palm_R	to1	R	1	0.0027	0.0009	0.0012	0.0083	0.1055	0.9959	-0.1056		0	0	0	0	1
1789354029.2032	palm_R	to1	L	1	0.0116	0.0020	0.0074	0.0177	0.0971	0.9740	-0.1888		0	0	0	0	1
1789354029.2032	palm_R	to1	R	1	0.0027	0.0009	0.0012	0.0083	0.1055	0.9960	-0.1048		0	0	0	0	1
1789354029.2141	palm_R	to1	L	1	0.0116	0.0020	0.0074	0.0178	0.0971	0.9739	-0.1883		0	0	0	0	1
1789354029.2141	palm_R	to1	R	1	0.0027	0.0009	0.0012	0.0083	0.1056	0.9959	-0.1049		0	0	0	0	1
1789354029.2252	palm_R	to1	L	1	0.0117	0.0020	0.0074	0.0178	0.0971	0.9739	-0.1878		0	0	0	0	1
1789354029.2252	palm_R	to1	R	1	0.0027	0.0009	0.0012	0.0083	0.1056	0.9959	-0.1051		0	0	0	0	1
1789354029.2365	palm_R	to1	L	1	0.0117	0.0020	0.0074	0.0178	0.0971	0.9740	-0.1878		0	0	0	0	1
1789354029.2365	palm_R	to1	R	1	0.0027	0.0009	0.0013	0.0083	0.1056	0.9959	-0.1057		0	0	0	0	1
1789354029.2472	palm_R	to1	L	1	0.0117	0.0020	0.0074	0.0178	0.0971	0.9740	-0.1877		0	0	0	0	1
1789354029.2472	palm_R	to1	R	1	0.0027	0.0009	0.0013	0.0083	0.1056	0.9958	-0.1062		0	0	0	0	1
1789354029.2584	palm_R	to1	L	1	0.0117	0.0020	0.0074	0.0178	0.0971	0.9740	-0.1877		0	0	0	0	1
1789354029.2584	palm_R	to1	R	1	0.0027	0.0009	0.0013	0.0083	0.1056	0.9958	-0.1068		0	0	0	0	1
1789354029.2697	palm_R	to1	L	1	0.0117	0.0020	0.0074	0.0178	0.0971	0.9740	-0.1876		0	0	0	0	1
1789354029.2697	palm_R	to1	R	1	0.0027	0.0009	0.0013	0.0083	0.1056	0.9958	-0.1073		0	0	0	0	1
1789354029.2805	palm_R	to1	L	1	0.0117	0.0020	0.0075	0.0179	0.0970	0.9740	-0.1869		0	0	0	0	1
1789354029.2805	palm_R	to1	R	1	0.0027	0.0009	0.0013	0.0083	0.1056	0.9957	-0.1081		0	0	0	0	1
1789354029.2918	palm_R	to1	L	1	0.0117	0.0020	0.0075	0.0179	0.0970	0.9740	-0.1864		0	0	0	0	1
1789354029.2918	palm_R	to1	R	1	0.0027	0.0009	0.0013	0.0083	0.1056	0.9956	-0.1088		0	0	0	0	1
1789354029.3031	palm_R	to1	L	1	0.0117	0.0021	0.0075	0.0180	0.0970	0.9740	-0.1860		0	0	0	0	1
1789354029.3031	palm_R	to1	R	1	0.0027	0.0009	0.0013	0.0083	0.1056	0.9956	-0.1095		0	0	0	0	1
1789354029.3141	palm_R	to1	L	1	0.0118	0.0021	0.0075	0.0180	0.0970	0.9741	-0.1860		0	0	0	0	1
1789354029.3141	palm_R	to1	R	1	0.0027	0.0009	0.0013	0.0084	0.1056	0.9955	-0.1100		0	0	0	0	1
1789354029.3251	palm_R	to1	L	1	0.0118	0.0021	0.0075	0.0181	0.0970	0.9742	-0.1860		0	0	0	0	1
1789354029.3251	palm_R	to1	R	1	0.0027	0.0009	0.0013	0.0084	0.1057	0.9955	-0.1106		0	0	0	0	1
1789354029.3364	palm_R	to1	L	1	0.0118	0.0021	0.0075	0.0181	0.0970	0.9742	-0.1860		0	0	0	0	1
1789354029.3364	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0084	0.1057	0.9954	-0.1112		0	0	0	0	1
1789354029.3476	palm_R	to1	L	1	0.0119	0.0021	0.0075	0.0182	0.0970	0.9743	-0.1860		0	0	0	0	1
1789354029.3476	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0084	0.1057	0.9954	-0.1118		0	0	0	0	1
1789354029.3586	palm_R	to1	L	1	0.0119	0.0021	0.0075	0.0183	0.0970	0.9743	-0.1860		0	0	0	0	1
1789354029.3586	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0085	0.1057	0.9953	-0.1117		0	0	0	0	1
1789354029.3694	palm_R	to1	L	1	0.0119	0.0021	0.0075	0.0184	0.0970	0.9743	-0.1860		0	0	0	0	1
1789354029.3694	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0085	0.1056	0.9953	-0.1118		0	0	0	0	1
1789354029.3808	palm_R	to1	L	1	0.0120	0.0021	0.0076	0.0184	0.0970	0.9743	-0.1859		0	0	0	0	1
1789354029.3808	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0085	0.1056	0.9953	-0.1119		0	0	0	0	1
1789354029.3919	palm_R	to1	L	1	0.0120	0.0021	0.0076	0.0185	0.0970	0.9742	-0.1858		0	0	0	0	1
1789354029.3919	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0085	0.1057	0.9953	-0.1124		0	0	0	0	1
1789354029.4029	palm_R	to1	L	1	0.0121	0.0021	0.0076	0.0186	0.0970	0.9742	-0.1858		0	0	0	0	1
1789354029.4029	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0085	0.1057	0.9952	-0.1129		0	0	0	0	1
1789354029.4138	palm_R	to1	L	1	0.0121	0.0021	0.0077	0.0187	0.0970	0.9742	-0.1857		0	0	0	0	1
1789354029.4138	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0086	0.1057	0.9952	-0.1134		0	0	0	0	1
1789354029.4252	palm_R	to1	L	1	0.0122	0.0021	0.0077	0.0187	0.0969	0.9742	-0.1856		0	0	0	0	1
1789354029.4252	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0086	0.1057	0.9951	-0.1140		0	0	0	0	1
1789354029.4365	palm_R	to1	L	1	0.0122	0.0021	0.0077	0.0188	0.0969	0.9741	-0.1852		0	0	0	0	1
1789354029.4365	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0086	0.1057	0.9951	-0.1137		0	0	0	0	1
1789354029.4471	palm_R	to1	L	1	0.0123	0.0021	0.0078	0.0188	0.0969	0.9741	-0.1849		0	0	0	0	1
1789354029.4471	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0086	0.1057	0.9951	-0.1137		0	0	0	0	1
1789354029.4583	palm_R	to1	L	1	0.0124	0.0021	0.0078	0.0188	0.0968	0.9741	-0.1847		0	0	0	0	1
1789354029.4583	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0086	0.1057	0.9951	-0.1138		0	0	0	0	1
1789354029.4697	palm_R	to1	L	1	0.0125	0.0022	0.0078	0.0188	0.0968	0.9740	-0.1844		0	0	0	0	1
1789354029.4697	palm_R	to1	R	1	0.0028	0.0009	0.0013	0.0087	0.1057	0.9951	-0.1137		0	0	0	0	1
1789354029.4805	palm_R	to1	L	1	0.0126	0.0022	0.0078	0.0189	0.0968	0.9741	-0.1844		0	0	0	0	1
1789354029.4805	palm_R	to1	R	1	0.0028	0.0008	0.0013	0.0087	0.1057	0.9951	-0.1143		0	0	0	0	1
1789354029.4918	palm_R	to1	L	1	0.0127	0.0022	0.0078	0.0189	0.0968	0.9741	-0.1842		0	0	0	0	1
1789354029.4918	palm_R	to1	R	1	0.0028	0.0008	0.0013	0.0087	0.1057	0.9951	-0.1144		0	0	0	0	1
1789354029.5031	palm_R	to1	L	1	0.0128	0.0022	0.0079	0.0190	0.0968	0.9742	-0.1839		0	0	0	0	1
1789354029.5031	palm_R	to1	R	1	0.0028	0.0008	0.0013	0.0087	0.1057	0.9950	-0.1146		0	0	0	0	1
1789354029.5138	palm_R	to1	L	1	0.0128	0.0022	0.0079	0.0190	0.0968	0.9742	-0.1838		0	0	0	0	1
1789354029.5138	palm_R	to1	R	1	0.0028	0.0008	0.0013	0.0087	0.1057	0.9951	-0.1142		0	0	0	0	1
1789354029.5252	palm_R	to1	L	1	0.0128	0.0022	0.0079	0.0190	0.0969	0.9742	-0.1836		0	0	0	0	1
1789354029.5252	palm_R	to1	R	1	0.0028	0.0008	0.0013	0.0087	0.1057	0.9951	-0.1139		0	0	0	0	1
1789354029.5363	palm_R	to1	L	1	0.0129	0.0022	0.0079	0.0190	0.0969	0.9742	-0.1834		0	0	0	0	1
1789354029.5363	palm_R	to1	R	1	0.0029	0.0008	0.0013	0.0087	0.1057	0.9951	-0.1135		0	0	0	0	1
1789354029.5475	palm_R	to1	L	1	0.0129	0.0023	0.0079	0.0191	0.0970	0.9742	-0.1832		0	0	0	0	1
1789354029.5475	palm_R	to1	R	1	0.0029	0.0008	0.0013	0.0087	0.1057	0.9952	-0.1132		0	0	0	0	1
1789354029.5585	palm_R	to1	L	1	0.0129	0.0022	0.0079	0.0190	0.0969	0.9743	-0.1830		0	0	0	0	1
1789354029.5585	palm_R	to1	R	1	0.0028	0.0008	0.0013	0.0087	0.1057	0.9952	-0.1131		0	0	0	0	1
1789354029.5694	palm_R	to1	L	1	0.0129	0.0022	0.0079	0.0190	0.0969	0.9744	-0.1828		0	0	0	0	1
1789354029.5694	palm_R	to1	R	1	0.0028	0.0008	0.0013	0.0087	0.1057	0.9952	-0.1130		0	0	0	0	1
1789354029.5807	palm_R	to1	L	1	0.0129	0.0022	0.0079	0.0190	0.0969	0.9745	-0.1827		0	0	0	0	1
1789354029.5807	palm_R	to1	R	1	0.0028	0.0008	0.0013	0.0087	0.1057	0.9952	-0.1130		0	0	0	0	1
1789354029.5919	palm_R	to1	L	1	0.0129	0.0022	0.0079	0.0190	0.0969	0.9745	-0.1828		0	0	0	0	1
1789354029.5919	palm_R	to1	R	1	0.0029	0.0008	0.0013	0.0087	0.1057	0.9952	-0.1128		0	0	0	0	1
1789354029.6030	palm_R	to1	L	1	0.0129	0.0022	0.0078	0.0190	0.0970	0.9745	-0.1830		0	0	0	0	1
1789354029.6030	palm_R	to1	R	1	0.0029	0.0008	0.0013	0.0087	0.1057	0.9953	-0.1125		0	0	0	0	1
1789354029.6138	palm_R	to1	L	1	0.0129	0.0022	0.0078	0.0190	0.0970	0.9746	-0.1831		0	0	0	0	1
1789354029.6138	palm_R	to1	R	1	0.0029	0.0008	0.0013	0.0087	0.1057	0.9953	-0.1123		0	0	0	0	1
1789354029.6253	palm_R	to1	L	1	0.0128	0.0022	0.0078	0.0190	0.0971	0.9746	-0.1832		0	0	0	0	1
1789354029.6253	palm_R	to1	R	1	0.0029	0.0008	0.0013	0.0087	0.1057	0.9953	-0.1120		0	0	0	0	1
1789354029.6365	palm_R	to1	L	1	0.0128	0.0022	0.0078	0.0190	0.0971	0.9746	-0.1830		0	0	0	0	1
1789354029.6365	palm_R	to1	R	1	0.0029	0.0008	0.0013	0.0087	0.1056	0.9954	-0.1113		0	0	0	0	1
1789354029.6475	palm_R	to1	L	1	0.0128	0.0022	0.0078	0.0191	0.0971	0.9746	-0.1828		0	0	0	0	1
1789354029.6475	palm_R	to1	R	1	0.0029	0.0008	0.0013	0.0087	0.1056	0.9955	-0.1107		0	0	0	0	1
1789354029.6584	palm_R	to1	L	1	0.0127	0.0022	0.0078	0.0191	0.0971	0.9747	-0.1826		0	0	0	0	1
1789354029.6584	palm_R	to1	R	1	0.0029	0.0008	0.0013	0.0087	0.1056	0.9955	-0.1101		0	0	0	0	1
1789354029.6698	palm_R	to1	L	1	0.0127	0.0022	0.0078	0.0191	0.0971	0.9747	-0.1824		0	0	0	0	1
1789354029.6698	palm_R	to1	R	1	0.0029	0.0008	0.0013	0.0087	0.1056	0.9956	-0.1095		0	0	0	0	1
1789354029.6808	palm_R	to1	L	1	0.0127	0.0022	0.0077	0.0191	0.0972	0.9747	-0.1826		0	0	0	0	1
1789354029.6808	palm_R	to1	R	1	0.0029	0.0008	0.0014	0.0088	0.1055	0.9955	-0.1096		0	0	0	0	1
1789354029.6917	palm_R	to1	L	1	0.0127	0.0022	0.0077	0.0191	0.0972	0.9748	-0.1826		0	0	0	0	1
1789354029.6917	palm_R	to1	R	1	0.0029	0.0008	0.0014	0.0088	0.1055	0.9955	-0.1095		0	0	0	0	1
1789354029.7029	palm_R	to1	L	1	0.0127	0.0022	0.0077	0.0191	0.0972	0.9748	-0.1827		0	0	0	0	1
