1789698691.124	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698691.125	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698691.125	поиск_запрос	globe	8.0	4.0	4.17	2	face					готово → 0
1789698692.957	клавиатура	globe	8.0	4.0	4.17	2	face					hide
1789698692.958	клавиатура	globe	8.0	4.0	4.17	2	face					enter
1789698693.037	сессия_openxr	globe	8.0	4.0	4.17	2	face					session_focussed кадр 21209
1789698701.657	intent	globe	8.0	4.0	4.17	2	face					{ "do": "none", "view": "search", "folder": "" }
1789698702.235	intent	globe	8.0	4.0	4.17	2	face					{ "do": "none", "view": "search", "folder": "" }
1789698703.302	intent	globe	8.0	4.0	4.17	2	face					{ "do": "none", "view": "search", "folder": "" }
1789698704.846	панель_кнопка	globe	8.0	4.0	4.17	2	face					done
1789698704.846	клавиатура	globe	8.0	4.0	4.17	2	face					hide
1789698704.847	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789698704.848	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "browse", "folder": "" }
1789698708.218	скриншот	globe	8.0	4.0	4.17	2	face			да		screenshot_2026-09-18_07-31-48.002.png, 1920×1080, 154808 байт, всего 2664959 (листинг), 215 мс
1789698708.218	сценарий_шаг	globe	8.0	4.0	4.17	2	face		screenshot	да	34475	
1789698713.380	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698713.382	клавиатура	globe	8.0	4.0	4.17	2	face					show
1789698713.382	поиск_открыт	globe	8.0	4.0	4.17	2	face					
1789698713.382	intent	globe	8.0	4.0	4.17	2	face					{ "do": "search", "view": "search", "folder": "" }
1789698713.672	сессия_openxr	globe	8.0	4.0	4.17	2	face					session_visible кадр 23045
1789698714.916	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 8, "total": 7, "page": 1, "pages": 1 }
1789698714.916	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698714.916	поиск_запрос	globe	8.0	4.0	4.17	2	face					г → 7
1789698715.304	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 3, "total": 2, "page": 1, "pages": 1 }
1789698715.304	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698715.305	поиск_запрос	globe	8.0	4.0	4.17	2	face					го → 2
1789698715.470	клавиатура	globe	8.0	4.0	4.17	2	face					hide
1789698715.470	клавиатура	globe	8.0	4.0	4.17	2	face					enter
1789698715.515	сессия_openxr	globe	8.0	4.0	4.17	2	face					session_focussed кадр 23211
1789698715.834	intent	globe	8.0	4.0	4.17	2	face					{ "do": "none", "view": "search", "folder": "" }
1789698721.070	intent	globe	8.0	4.0	4.17	2	face					{ "do": "none", "view": "search", "folder": "" }
1789698721.792	панель_кнопка	globe	8.0	4.0	4.17	2	face					keyboard
1789698721.792	клавиатура	globe	8.0	4.0	4.17	2	face					show
1789698722.117	сессия_openxr	globe	8.0	4.0	4.17	2	face					session_visible кадр 23805
1789698724.536	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698724.536	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698724.536	поиск_запрос	globe	8.0	4.0	4.17	2	face					гот → 0
1789698725.059	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698725.059	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698725.059	поиск_запрос	globe	8.0	4.0	4.17	2	face					гото → 0
1789698725.659	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698725.660	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698725.660	поиск_запрос	globe	8.0	4.0	4.17	2	face					готов → 0
