# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789311273.549493447	456000000	32	0 24458171 36911410 82064001 902475322 2015571679 0 64765 0 797589 
1789311273.855787436	456000000	34	0 24458171 36911410 82064001 902475322 2015683098 0 64765 0 797589 
1789311274.159434706	456000000	34	0 24458171 36911410 82064001 902475322 2015779991 0 64765 0 797589 
1789311274.461973330	456000000	34	0 24458171 36911410 82064001 902475322 2015880649 0 64765 0 797589 
1789311274.761181433	456000000	34	0 24458171 36911410 82064001 902475322 2015990024 0 64765 0 797589 
1789311275.064827713	456000000	34	0 24458171 36911410 82064001 902475322 2016101549 0 64765 0 797589 
1789311275.372709098	456000000	34	0 24458171 36911410 82064001 902475322 2016211281 0 64765 0 797589 
1789311275.676190274	456000000	33	0 24458171 36911410 82064001 902475322 2016304281 0 64765 0 797589 
1789311275.977782908	456000000	33	0 24458171 36911410 82064001 902475322 2016430051 0 64765 0 797589 
1789311276.282310855	456000000	33	0 24458171 36911410 82064001 902475322 2016553474 0 64765 0 797589 
1789311276.581623437	456000000	33	0 24458171 36911410 82064001 902475322 2016678923 0 64765 0 797589 
1789311276.878711748	456000000	42	0 24458171 36911410 82064001 902475322 2016805460 0 64765 0 797589 
1789311277.177036361	456000000	42	0 24458171 36911410 82064001 902475322 2016928981 0 64765 0 797589 
1789311277.480489151	456000000	42	0 24458171 36911410 82064001 902475322 2017047040 0 64765 0 797589 
1789311277.779199285	456000000	41	0 24458171 36911410 82064001 902475322 2017179149 0 64765 0 797589 
1789311278.084929316	456000000	41	0 24458171 36911410 82064001 902475322 2017314021 0 64765 0 797589 
1789311278.391044971	456000000	41	0 24458171 36911410 82064001 902475322 2017446637 0 64765 0 797589 
1789311278.698564585	456000000	43	0 24458171 36911410 82064001 902475322 2017559865 0 64765 0 797589 
1789311278.994514406	492000000	43	0 24458171 36911410 82064001 902513339 2017657680 0 64765 0 797589 
1789311279.303058187	492000000	43	0 24458171 36911410 82064001 902672913 2017657680 0 64765 0 797589 
1789311279.602883269	492000000	43	0 24458171 36911410 82064001 902844673 2017657680 0 64765 0 797589 
1789311279.901452413	492000000	49	0 24458171 36911410 82064001 903014578 2017657680 0 64765 0 797589 
1789311280.205179944	456000000	49	0 24458171 36911410 82064001 903089653 2017756712 0 64765 0 797589 
1789311280.503685130	456000000	49	0 24458171 36911410 82064001 903089653 2017921693 0 64765 0 797589 
1789311280.806183702	456000000	56	0 24458171 36911410 82064001 903089653 2018087574 0 64765 0 797589 
1789311281.105267169	456000000	56	0 24458171 36911410 82064001 903089653 2018258219 0 64765 0 797589 
1789311281.409049647	456000000	56	0 24458171 36911410 82064001 903089653 2018436594 0 64765 0 797589 
1789311281.711200510	456000000	57	0 24458171 36911410 82064001 903089653 2018619337 0 64765 0 797589 
1789311282.009705384	456000000	57	0 24458171 36911410 82064001 903089653 2018689863 0 64765 0 797589 
1789311282.306403434	545000000	57	0 24458171 36911410 82229410 903100455 2018762766 0 64765 0 797589 
1789311282.605418672	599000000	57	0 24458171 37049152 82307549 903100455 2018762766 0 64765 0 797589 
1789311282.902621931	599000000	60	0 24458171 37278512 82307549 903100455 2018762766 0 64765 0 797589 
1789311283.208011180	599000000	60	0 24458171 37518725 82307549 903100455 2018762766 0 64765 0 797589 
1789311283.515098294	599000000	60	0 24458171 37761191 82307549 903100455 2018762766 0 64765 0 797589 
1789311283.826358742	599000000	77	0 24458171 37999418 82307549 903100455 2018762766 0 64765 0 797589 
1789311284.129846168	599000000	77	0 24458171 38234101 82307549 903100455 2018762766 0 64765 0 797589 
1789311284.430748958	599000000	77	0 24458171 38471920 82307549 903100455 2018762766 0 64765 0 797589 
1789311284.733208520	599000000	77	0 24458171 38706132 82307549 903100455 2018762766 0 64765 0 797589 
1789311285.037076936	599000000	77	0 24458171 38947566 82307549 903100455 2018762766 0 64765 0 797589 
1789311285.338401757	599000000	77	0 24458171 39189324 82307549 903100455 2018762766 0 64765 0 797589 
1789311285.639902204	599000000	77	0 24458171 39429765 82307549 903100455 2018762766 0 64765 0 797589 
1789311285.941713172	599000000	79	0 24458171 39670459 82307549 903100455 2018762766 0 64765 0 797589 
1789311286.239501535	599000000	79	0 24458171 39760695 82307549 903100455 2018762766 0 64765 0 797589 
1789311286.539950158	599000000	79	0 24458171 39850344 82307549 903100455 2018762766 0 64765 0 797589 
1789311286.837767948	599000000	45	0 24458171 39940165 82307549 903100455 2018762766 0 64765 0 797589 
1789311287.134975165	599000000	45	0 24458171 40028598 82309192 903100455 2018762766 0 64765 0 797589 
1789311287.429093007	545000000	45	0 24458171 40028598 82398682 903100455 2018762766 0 64765 0 797589 
1789311287.729759391	545000000	30	0 24458171 40028598 82488111 903100455 2018762766 0 64765 0 797589 
1789311288.027832859	545000000	30	0 24458171 40028598 82577467 903100455 2018762766 0 64765 0 797589 
1789311288.324719503	492000000	30	0 24458171 40028598 82640693 903130246 2018762766 0 64765 0 797589 
1789311288.623496251	492000000	30	0 24458171 40028598 82640693 903231123 2018762766 0 64765 0 797589 
1789311288.928313313	492000000	31	0 24458171 40028598 82640693 903332031 2018762766 0 64765 0 797589 
1789311289.227752353	492000000	31	0 24458171 40028598 82640693 903426954 2018762766 0 64765 0 797589 
1789311289.528152695	456000000	31	0 24458171 40028598 82640693 903480987 2018834249 0 64765 0 797589 
1789311289.830100434	456000000	36	0 24458171 40028598 82640693 903480987 2018960929 0 64765 0 797589 
1789311290.130026089	456000000	36	0 24458171 40028598 82640693 903480987 2019089503 0 64765 0 797589 
1789311290.435088671	456000000	36	0 24458171 40028598 82640693 903480987 2019218562 0 64765 0 797589 
1789311290.733265003	456000000	42	0 24458171 40028598 82640693 903480987 2019341949 0 64765 0 797589 
1789311291.032756804	456000000	42	0 24458171 40028598 82640693 903480987 2019471369 0 64765 0 797589 
1789311291.334670896	456000000	42	0 24458171 40028598 82640693 903480987 2019598149 0 64765 0 797589 
1789311291.637223010	456000000	42	0 24458171 40028598 82640693 903480987 2019724352 0 64765 0 797589 
1789311291.934936529	456000000	42	0 24458171 40028598 82640693 903480987 2019850343 0 64765 0 797589 
1789311292.229710933	456000000	42	0 24458171 40028598 82640693 903480987 2019943760 0 64765 0 797589 
1789311292.523522629	456000000	42	0 24458171 40028598 82640693 903480987 2020088397 0 64765 0 797589 
1789311292.824725732	456000000	41	0 24458171 40028598 82640693 903480987 2020236354 0 64765 0 797589 
1789311293.124338158	456000000	41	0 24458171 40028598 82640693 903480987 2020383591 0 64765 0 797589 
1789311293.427415949	456000000	41	0 24458171 40028598 82640693 903480987 2020533481 0 64765 0 797589 
1789311293.726641187	456000000	49	0 24458171 40028598 82640693 903480987 2020683584 0 64765 0 797589 
1789311294.033592415	456000000	49	0 24458171 40028598 82640693 903480987 2020844018 0 64765 0 797589 
1789311294.329164111	456000000	49	0 24458171 40028598 82640693 903480987 2020992380 0 64765 0 797589 
1789311294.632133360	456000000	49	0 24458171 40028598 82640693 903480987 2021161931 0 64765 0 797589 
1789311294.941463964	456000000	52	0 24458171 40028598 82640693 903480987 2021344850 0 64765 0 797589 
1789311295.246742901	456000000	52	0 24458171 40028598 82640693 903480987 2021523505 0 64765 0 797589 
1789311295.551342983	456000000	52	0 24458171 40028598 82640693 903480987 2021648707 0 64765 0 797589 
1789311295.853596346	456000000	54	0 24458171 40028598 82640693 903480987 2021838266 0 64765 0 797589 
1789311296.148796011	456000000	54	0 24458171 40028598 82640693 903480987 2022039541 0 64765 0 797589 
1789311296.445344739	456000000	54	0 24458171 40028598 82640693 903480987 2022238739 0 64765 0 797589 
1789311296.739371851	456000000	66	0 24458171 40028598 82640693 903480987 2022440950 0 64765 0 797589 
1789311297.042404329	456000000	66	0 24458171 40028598 82640693 903480987 2022653370 0 64765 0 797589 
1789311297.340623318	456000000	66	0 24458171 40028598 82640693 903480987 2022860011 0 64765 0 797589 
1789311297.642160952	456000000	66	0 24458171 40028598 82640693 903480987 2023079839 0 64765 0 797589 
1789311297.946777753	456000000	70	0 24458171 40028598 82640693 903480987 2023295408 0 64765 0 797589 
1789311298.251268929	456000000	70	0 24458171 40028598 82640693 903480987 2023515696 0 64765 0 797589 
1789311298.550931094	456000000	70	0 24458171 40028598 82640693 903480987 2023642443 0 64765 0 797589 
1789311298.841806227	640000000	59	0 24550291 40040581 82650793 903492047 2023701878 0 64765 0 797589 
1789311299.141080684	545000000	59	0 24653513 40077061 82730352 903492047 2023701878 0 64765 0 797589 
1789311299.440545662	545000000	59	0 24653513 40077061 82977917 903492047 2023701878 0 64765 0 797589 
1789311299.735817514	545000000	80	0 24653513 40077061 83232016 903492047 2023701878 0 64765 0 797589 
1789311300.037719367	545000000	80	0 24653513 40077061 83486616 903492047 2023701878 0 64765 0 797589 
1789311300.336008460	545000000	80	0 24653513 40077061 83742145 903492047 2023701878 0 64765 0 797589 
1789311300.640938698	545000000	80	0 24653513 40077061 83994118 903492047 2023701878 0 64765 0 797589 
1789311300.939134561	545000000	84	0 24653513 40077061 84247377 903492047 2023701878 0 64765 0 797589 
1789311301.235184591	545000000	84	0 24653513 40077061 84501529 903492047 2023701878 0 64765 0 797589 
1789311301.535352642	545000000	84	0 24653513 40077061 84752489 903492047 2023701878 0 64765 0 797589 
1789311301.831170067	545000000	78	0 24653513 40077061 84827337 903492047 2023701878 0 64765 0 797589 
1789311302.119170773	492000000	78	0 24653513 40077061 84844211 903503172 2023701878 0 64765 0 797589 
1789311302.416073823	492000000	78	0 24653513 40077061 84844211 903565804 2023701878 0 64765 0 797589 
1789311302.731660261	492000000	15	0 24653513 40077061 84844211 903632266 2023701878 0 64765 0 797589 
1789311303.040449979	492000000	15	0 24653513 40077061 84844211 903692954 2023701878 0 64765 0 797589 
1789311303.335753550	492000000	15	0 24653513 40077061 84844211 903744133 2023701878 0 64765 0 797589 
1789311303.632848632	492000000	15	0 24653513 40077061 84844211 903797276 2023701878 0 64765 0 797589 
1789311303.930212568	492000000	18	0 24653513 40077061 84844211 903847546 2023701878 0 64765 0 797589 
1789311304.230311764	492000000	18	0 24653513 40077061 84844211 903899410 2023701878 0 64765 0 797589 
1789311304.526797263	492000000	18	0 24653513 40077061 84844211 903950275 2023701878 0 64765 0 797589 
1789311304.820430938	492000000	17	0 24653513 40077061 84844211 904000102 2023701878 0 64765 0 797589 
