# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789242084.950298575	492000000	53	0 16389696 21315395 43962409 674354436 1694819115 0 64765 0 697018 
1789242085.248456833	456000000	53	0 16389696 21315395 43962409 674472838 1694860880 0 64765 0 697018 
1789242085.553931916	456000000	52	0 16389696 21315395 43962409 674472838 1695028141 0 64765 0 697018 
1789242085.857170332	456000000	52	0 16389696 21315395 43962409 674472838 1695200278 0 64765 0 697018 
1789242086.159089060	456000000	52	0 16389696 21315395 43962409 674472838 1695356916 0 64765 0 697018 
1789242086.459311381	456000000	52	0 16389696 21315395 43962409 674472838 1695512617 0 64765 0 697018 
1789242086.761761359	456000000	53	0 16389696 21315395 43962409 674472838 1695660397 0 64765 0 697018 
1789242087.067714150	456000000	53	0 16389696 21315395 43962409 674472838 1695801017 0 64765 0 697018 
1789242087.366463867	456000000	53	0 16389696 21315395 43962409 674472838 1695942323 0 64765 0 697018 
1789242087.666917543	456000000	47	0 16389696 21315395 43962409 674472838 1696084757 0 64765 0 697018 
1789242087.968204709	456000000	47	0 16389696 21315395 43962409 674472838 1696227958 0 64765 0 697018 
1789242088.274058645	456000000	47	0 16389696 21315395 43962409 674472838 1696370799 0 64765 0 697018 
1789242088.572952425	456000000	47	0 16389696 21315395 43962409 674472838 1696510804 0 64765 0 697018 
1789242088.869382871	456000000	47	0 16389696 21315395 43962409 674472838 1696652613 0 64765 0 697018 
1789242089.171071183	456000000	47	0 16389696 21315395 43962409 674472838 1696819297 0 64765 0 697018 
1789242089.473706734	456000000	47	0 16389696 21315395 43962409 674472838 1696995097 0 64765 0 697018 
1789242089.778740306	456000000	53	0 16389696 21315395 43962409 674472838 1697169089 0 64765 0 697018 
1789242090.078671481	456000000	53	0 16389696 21315395 43962409 674472838 1697340131 0 64765 0 697018 
1789242090.380769897	456000000	53	0 16389696 21315395 43962409 674472838 1697515206 0 64765 0 697018 
1789242090.679969250	456000000	57	0 16389696 21315395 43962409 674472838 1697688185 0 64765 0 697018 
1789242090.983775999	456000000	57	0 16389696 21315395 43962409 674472838 1697863622 0 64765 0 697018 
1789242091.286023945	456000000	57	0 16389696 21315395 43962409 674472838 1698039899 0 64765 0 697018 
1789242091.591359392	456000000	57	0 16389696 21315395 43962409 674472838 1698214566 0 64765 0 697018 
1789242091.891642391	456000000	57	0 16389696 21315395 43962409 674472838 1698388984 0 64765 0 697018 
1789242092.197513203	456000000	57	0 16389696 21315395 43962409 674472838 1698564384 0 64765 0 697018 
1789242092.501046462	456000000	57	0 16389696 21315395 43962409 674472838 1698732116 0 64765 0 697018 
