# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789310456.098307421	456000000	52	0 23308971 32015643 70224870 882694687 1959557333 0 64765 0 773435 
1789310456.404125837	456000000	52	0 23308971 32015643 70224870 882694687 1959721616 0 64765 0 773435 
1789310456.709788628	456000000	54	0 23308971 32015643 70224870 882694687 1959888385 0 64765 0 773435 
1789310457.016035273	456000000	54	0 23308971 32015643 70224870 882694687 1960052336 0 64765 0 773435 
1789310457.318131709	456000000	54	0 23308971 32015643 70224870 882694687 1960213864 0 64765 0 773435 
1789310457.623271740	456000000	53	0 23308971 32015643 70224870 882694687 1960379593 0 64765 0 773435 
1789310457.928149531	456000000	53	0 23308971 32015643 70224870 882694687 1960546075 0 64765 0 773435 
1789310458.232725082	456000000	53	0 23308971 32015643 70224870 882694687 1960710892 0 64765 0 773435 
1789310458.531318549	456000000	53	0 23308971 32015643 70224870 882694687 1960869021 0 64765 0 773435 
1789310458.831661339	456000000	53	0 23308971 32015643 70224870 882694687 1961031266 0 64765 0 773435 
1789310459.137547151	456000000	53	0 23308971 32015643 70224870 882694687 1961195764 0 64765 0 773435 
1789310459.440990202	456000000	53	0 23308971 32015643 70224870 882694687 1961377692 0 64765 0 773435 
1789310459.744216170	456000000	55	0 23308971 32015643 70224870 882694687 1961548856 0 64765 0 773435 
1789310460.048152815	456000000	55	0 23308971 32015643 70224870 882694687 1961726329 0 64765 0 773435 
1789310460.353636179	456000000	55	0 23308971 32015643 70224870 882694687 1961901070 0 64765 0 773435 
1789310460.665034855	456000000	57	0 23308971 32015643 70224870 882694687 1962080587 0 64765 0 773435 
1789310460.967087594	456000000	57	0 23308971 32015643 70224870 882694687 1962255881 0 64765 0 773435 
1789310461.276197156	456000000	57	0 23308971 32015643 70224870 882694687 1962436786 0 64765 0 773435 
1789310461.582272291	456000000	57	0 23308971 32015643 70224870 882694687 1962608100 0 64765 0 773435 
1789310461.884417269	456000000	57	0 23308971 32015643 70224870 882694687 1962783143 0 64765 0 773435 
1789310462.186752299	456000000	57	0 23308971 32015643 70224870 882694687 1962953588 0 64765 0 773435 
1789310462.489478787	456000000	57	0 23308971 32015643 70224870 882694687 1963126251 0 64765 0 773435 
1789310462.796546214	456000000	56	0 23308971 32015643 70224870 882694687 1963302283 0 64765 0 773435 
1789310463.105440411	456000000	56	0 23308971 32015643 70224870 882694687 1963482386 0 64765 0 773435 
1789310463.413621119	456000000	56	0 23308971 32015643 70224870 882694687 1963660892 0 64765 0 773435 
1789310463.718927972	456000000	58	0 23308971 32015643 70224870 882694687 1963840903 0 64765 0 773435 
1789310464.023913315	456000000	58	0 23308971 32015643 70224870 882694687 1964016774 0 64765 0 773435 
1789310464.328922252	456000000	58	0 23308971 32015643 70224870 882694687 1964196442 0 64765 0 773435 
1789310464.633028844	456000000	58	0 23308971 32015643 70224870 882694687 1964367090 0 64765 0 773435 
1789310464.937069708	456000000	57	0 23308971 32015643 70224870 882694687 1964537913 0 64765 0 773435 
1789310465.241533124	456000000	57	0 23308971 32015643 70224870 882694687 1964713778 0 64765 0 773435 
1789310465.545929040	456000000	57	0 23308971 32015643 70224870 882694687 1964888255 0 64765 0 773435 
1789310465.852036830	456000000	57	0 23308971 32015643 70224870 882694687 1965066828 0 64765 0 773435 
1789310466.159046757	456000000	57	0 23308971 32015643 70224870 882694687 1965240882 0 64765 0 773435 
1789310466.464575121	456000000	57	0 23308971 32015643 70224870 882694687 1965411596 0 64765 0 773435 
1789310466.767872963	456000000	56	0 23308971 32015643 70224870 882694687 1965575509 0 64765 0 773435 
1789310467.070468410	456000000	56	0 23308971 32015643 70224870 882694687 1965736850 0 64765 0 773435 
1789310467.372605367	456000000	56	0 23308971 32015643 70224870 882694687 1965902954 0 64765 0 773435 
1789310467.682473159	456000000	53	0 23308971 32015643 70224870 882694687 1966068730 0 64765 0 773435 
1789310467.986409699	456000000	53	0 23308971 32015643 70224870 882694687 1966233228 0 64765 0 773435 
1789310468.288638636	456000000	53	0 23308971 32015643 70224870 882694687 1966382631 0 64765 0 773435 
1789310468.591779812	456000000	53	0 23308971 32015643 70224870 882694687 1966538467 0 64765 0 773435 
1789310468.895404425	456000000	51	0 23308971 32015643 70224870 882694687 1966701763 0 64765 0 773435 
1789310469.195524038	456000000	51	0 23308971 32015643 70224870 882694687 1966866150 0 64765 0 773435 
1789310469.499880892	456000000	51	0 23308971 32015643 70224870 882694687 1967030291 0 64765 0 773435 
1789310469.800323057	456000000	54	0 23308971 32015643 70224870 882694687 1967194302 0 64765 0 773435 
1789310470.108042879	456000000	54	0 23308971 32015643 70224870 882694687 1967360362 0 64765 0 773435 
1789310470.412899576	456000000	54	0 23308971 32015643 70224870 882694687 1967524664 0 64765 0 773435 
1789310470.711661117	456000000	54	0 23308971 32015643 70224870 882694687 1967687733 0 64765 0 773435 
1789310471.011282969	456000000	54	0 23308971 32015643 70224870 882694687 1967816393 0 64765 0 773435 
1789310471.319388000	456000000	54	0 23308971 32015643 70224870 882694687 1967926818 0 64765 0 773435 
1789310471.616776311	456000000	54	0 23308971 32015643 70224870 882694687 1968038981 0 64765 0 773435 
1789310471.919061393	456000000	40	0 23308971 32015643 70224870 882694687 1968160805 0 64765 0 773435 
1789310472.222653871	456000000	40	0 23308971 32015643 70224870 882694687 1968279674 0 64765 0 773435 
1789310472.524398433	456000000	40	0 23308971 32015643 70224870 882694687 1968385543 0 64765 0 773435 
1789310472.826856015	456000000	37	0 23308971 32015643 70224870 882694687 1968502840 0 64765 0 773435 
1789310473.130627295	456000000	37	0 23308971 32015643 70224870 882694687 1968624938 0 64765 0 773435 
1789310473.431388210	456000000	37	0 23308971 32015643 70224870 882694687 1968748236 0 64765 0 773435 
1789310473.737401939	456000000	40	0 23308971 32015643 70224870 882694687 1968870155 0 64765 0 773435 
1789310474.040452282	456000000	40	0 23308971 32015643 70224870 882694687 1968994369 0 64765 0 773435 
1789310474.346742416	456000000	40	0 23308971 32015643 70224870 882694687 1969102364 0 64765 0 773435 
1789310474.650170051	456000000	37	0 23308971 32015643 70224870 882694687 1969206778 0 64765 0 773435 
1789310474.951094924	456000000	37	0 23308971 32015643 70224870 882694687 1969333428 0 64765 0 773435 
1789310475.250565527	456000000	37	0 23308971 32015643 70224870 882694687 1969479199 0 64765 0 773435 
1789310475.561190558	456000000	37	0 23308971 32015643 70224870 882694687 1969625197 0 64765 0 773435 
1789310475.868444078	456000000	45	0 23308971 32015643 70224870 882694687 1969769180 0 64765 0 773435 
1789310476.171922338	456000000	45	0 23308971 32015643 70224870 882694687 1969884750 0 64765 0 773435 
1789310476.468154346	456000000	45	0 23308971 32015643 70224870 882694687 1970002765 0 64765 0 773435 
1789310476.769100262	456000000	41	0 23308971 32015643 70224870 882694687 1970127601 0 64765 0 773435 
1789310477.072084250	456000000	41	0 23308971 32015643 70224870 882694687 1970254378 0 64765 0 773435 
1789310477.378120270	456000000	41	0 23308971 32015643 70224870 882694687 1970384404 0 64765 0 773435 
1789310477.685152176	456000000	41	0 23308971 32015643 70224870 882694687 1970512579 0 64765 0 773435 
1789310477.991166061	456000000	41	0 23308971 32015643 70224870 882694687 1970616791 0 64765 0 773435 
1789310478.294939632	456000000	41	0 23308971 32015643 70224870 882694687 1970727278 0 64765 0 773435 
1789310478.595511642	456000000	41	0 23308971 32015643 70224870 882694687 1970843898 0 64765 0 773435 
1789310478.904249745	456000000	36	0 23308971 32015643 70224870 882694687 1970971297 0 64765 0 773435 
1789310479.213455557	456000000	36	0 23308971 32015643 70224870 882694687 1971095670 0 64765 0 773435 
1789310479.520994182	456000000	36	0 23308971 32015643 70224870 882694687 1971222997 0 64765 0 773435 
1789310479.828327337	456000000	40	0 23308971 32015643 70224870 882694687 1971345047 0 64765 0 773435 
1789310480.130863513	456000000	40	0 23308971 32015643 70224870 882694687 1971469981 0 64765 0 773435 
1789310480.435896773	456000000	40	0 23308971 32015643 70224870 882694687 1971591198 0 64765 0 773435 
1789310480.738345605	456000000	40	0 23308971 32015643 70224870 882694687 1971714409 0 64765 0 773435 
1789310481.043720896	456000000	40	0 23308971 32015643 70224870 882694687 1971837215 0 64765 0 773435 
1789310481.349210249	456000000	40	0 23308971 32015643 70224870 882694687 1971962718 0 64765 0 773435 
1789310481.652941477	456000000	38	0 23308971 32015643 70224870 882694687 1972051769 0 64765 0 773435 
1789310481.956804424	456000000	38	0 23308971 32015643 70224870 882694687 1972161189 0 64765 0 773435 
1789310482.256952788	456000000	38	0 23308971 32015643 70224870 882694687 1972279386 0 64765 0 773435 
1789310482.557794953	456000000	38	0 23308971 32015643 70224870 882694687 1972402759 0 64765 0 773435 
1789310482.862717379	456000000	38	0 23308971 32015643 70224870 882694687 1972527663 0 64765 0 773435 
1789310483.167792149	456000000	38	0 23308971 32015643 70224870 882694687 1972654656 0 64765 0 773435 
1789310483.471332909	456000000	38	0 23308971 32015643 70224870 882694687 1972779951 0 64765 0 773435 
1789310483.778631116	456000000	41	0 23308971 32015643 70224870 882694687 1972907947 0 64765 0 773435 
1789310484.084559168	456000000	41	0 23308971 32015643 70224870 882694687 1973034443 0 64765 0 773435 
1789310484.386792896	456000000	41	0 23308971 32015643 70224870 882694687 1973158172 0 64765 0 773435 
1789310484.686290113	456000000	41	0 23308971 32015643 70224870 882694687 1973282185 0 64765 0 773435 
1789310484.995281185	456000000	41	0 23308971 32015643 70224870 882694687 1973409933 0 64765 0 773435 
1789310485.298854966	456000000	41	0 23308971 32015643 70224870 882694687 1973538204 0 64765 0 773435 
1789310485.602314371	456000000	41	0 23308971 32015643 70224870 882694687 1973671004 0 64765 0 773435 
1789310485.906837474	456000000	42	0 23308971 32015643 70224870 882694687 1973800557 0 64765 0 773435 
1789310486.207898390	456000000	42	0 23308971 32015643 70224870 882694687 1973928168 0 64765 0 773435 
1789310486.512972118	456000000	42	0 23308971 32015643 70224870 882694687 1974058556 0 64765 0 773435 
1789310486.814590325	456000000	42	0 23308971 32015643 70224870 882694687 1974185599 0 64765 0 773435 
1789310487.117496814	456000000	42	0 23308971 32015643 70224870 882694687 1974315767 0 64765 0 773435 
1789310487.422198459	456000000	42	0 23308971 32015643 70224870 882694687 1974445932 0 64765 0 773435 
1789310487.726406926	456000000	42	0 23308971 32015643 70224870 882694687 1974572814 0 64765 0 773435 
1789310488.028603311	456000000	42	0 23308971 32015643 70224870 882694687 1974697878 0 64765 0 773435 
1789310488.328728445	456000000	42	0 23308971 32015643 70224870 882694687 1974823486 0 64765 0 773435 
1789310488.628878370	456000000	42	0 23308971 32015643 70224870 882694687 1974951378 0 64765 0 773435 
1789310488.931307671	456000000	42	0 23308971 32015643 70224870 882694687 1975081138 0 64765 0 773435 
1789310489.231847076	456000000	42	0 23308971 32015643 70224870 882694687 1975210350 0 64765 0 773435 
1789310489.534918148	456000000	42	0 23308971 32015643 70224870 882694687 1975338385 0 64765 0 773435 
1789310489.839841199	456000000	42	0 23308971 32015643 70224870 882694687 1975465970 0 64765 0 773435 
1789310490.140196854	456000000	42	0 23308971 32015643 70224870 882694687 1975594417 0 64765 0 773435 
1789310490.445357926	456000000	42	0 23308971 32015643 70224870 882694687 1975722641 0 64765 0 773435 
1789310490.752848686	456000000	42	0 23308971 32015643 70224870 882694687 1975849850 0 64765 0 773435 
1789310491.054106320	456000000	42	0 23308971 32015643 70224870 882694687 1975976940 0 64765 0 773435 
1789310491.352351402	456000000	42	0 23308971 32015643 70224870 882694687 1976106579 0 64765 0 773435 
1789310491.657986172	456000000	42	0 23308971 32015643 70224870 882694687 1976234385 0 64765 0 773435 
1789310491.960594171	456000000	42	0 23308971 32015643 70224870 882694687 1976360917 0 64765 0 773435 
1789310492.264688628	456000000	42	0 23308971 32015643 70224870 882694687 1976490273 0 64765 0 773435 
1789310492.568714336	456000000	42	0 23308971 32015643 70224870 882694687 1976572964 0 64765 0 773435 
1789310492.867691918	456000000	37	0 23308971 32015643 70224870 882694687 1976685471 0 64765 0 773435 
1789310493.171580125	456000000	37	0 23308971 32015643 70224870 882694687 1976809751 0 64765 0 773435 
1789310493.475080728	456000000	37	0 23308971 32015643 70224870 882694687 1976938153 0 64765 0 773435 
1789310493.782217478	456000000	40	0 23308971 32015643 70224870 882694687 1977062467 0 64765 0 773435 
1789310494.086908966	456000000	40	0 23308971 32015643 70224870 882694687 1977189764 0 64765 0 773435 
1789310494.391161184	456000000	40	0 23308971 32015643 70224870 882694687 1977316446 0 64765 0 773435 
1789310494.697501527	456000000	41	0 23308971 32015643 70224870 882694687 1977442004 0 64765 0 773435 
1789310494.992716609	456000000	41	0 23308971 32015643 70224870 882694687 1977563657 0 64765 0 773435 
1789310495.294785597	456000000	41	0 23308971 32015643 70224870 882694687 1977687615 0 64765 0 773435 
1789310495.602637346	456000000	41	0 23308971 32015643 70224870 882694687 1977816406 0 64765 0 773435 
1789310495.907247585	456000000	41	0 23308971 32015643 70224870 882694687 1977943752 0 64765 0 773435 
1789310496.215539699	456000000	41	0 23308971 32015643 70224870 882694687 1978043576 0 64765 0 773435 
1789310496.519347386	456000000	41	0 23308971 32015643 70224870 882694687 1978161297 0 64765 0 773435 
1789310496.821481739	456000000	38	0 23308971 32015643 70224870 882694687 1978300799 0 64765 0 773435 
1789310497.129878749	456000000	38	0 23308971 32015643 70224870 882694687 1978442969 0 64765 0 773435 
1789310497.438268154	456000000	38	0 23308971 32015643 70224870 882694687 1978557491 0 64765 0 773435 
1789310497.738035007	456000000	41	0 23308971 32015643 70224870 882694687 1978671532 0 64765 0 773435 
1789310498.039931443	456000000	41	0 23308971 32015643 70224870 882694687 1978795207 0 64765 0 773435 
1789310498.346365276	456000000	41	0 23308971 32015643 70224870 882694687 1978921800 0 64765 0 773435 
1789310498.652112650	456000000	40	0 23308971 32015643 70224870 882694687 1979045898 0 64765 0 773435 
1789310498.953480024	456000000	40	0 23308971 32015643 70224870 882694687 1979168294 0 64765 0 773435 
1789310499.256717242	456000000	40	0 23308971 32015643 70224870 882694687 1979293568 0 64765 0 773435 
1789310499.562687220	456000000	40	0 23308971 32015643 70224870 882694687 1979415875 0 64765 0 773435 
1789310499.869636469	456000000	38	0 23308971 32015643 70224870 882694687 1979510614 0 64765 0 773435 
1789310500.170845718	456000000	38	0 23308971 32015643 70224870 882694687 1979630140 0 64765 0 773435 
1789310500.475494603	456000000	38	0 23308971 32015643 70224870 882694687 1979760597 0 64765 0 773435 
1789310500.781802550	456000000	40	0 23308971 32015643 70224870 882694687 1979887164 0 64765 0 773435 
1789310501.088734924	456000000	40	0 23308971 32015643 70224870 882694687 1980017297 0 64765 0 773435 
1789310501.389987558	456000000	40	0 23308971 32015643 70224870 882694687 1980123117 0 64765 0 773435 
1789310501.685384255	456000000	39	0 23308971 32015643 70224870 882694687 1980244697 0 64765 0 773435 
1789310501.986356941	456000000	39	0 23308971 32015643 70224870 882694687 1980370824 0 64765 0 773435 
1789310502.294652232	456000000	39	0 23308971 32015643 70224870 882694687 1980499898 0 64765 0 773435 
1789310502.599945127	456000000	39	0 23308971 32015643 70224870 882694687 1980628062 0 64765 0 773435 
1789310502.906111668	456000000	41	0 23308971 32015643 70224870 882694687 1980753181 0 64765 0 773435 
1789310503.208112010	456000000	41	0 23308971 32015643 70224870 882694687 1980878594 0 64765 0 773435 
1789310503.512645843	456000000	41	0 23308971 32015643 70224870 882694687 1981001944 0 64765 0 773435 
1789310503.818309780	456000000	40	0 23308971 32015643 70224870 882694687 1981123197 0 64765 0 773435 
1789310504.120220643	456000000	40	0 23308971 32015643 70224870 882694687 1981246140 0 64765 0 773435 
1789310504.424249215	456000000	40	0 23308971 32015643 70224870 882694687 1981370443 0 64765 0 773435 
1789310504.729396954	456000000	40	0 23308971 32015643 70224870 882694687 1981492374 0 64765 0 773435 
1789310505.030748442	456000000	40	0 23308971 32015643 70224870 882694687 1981615211 0 64765 0 773435 
1789310505.335802587	456000000	40	0 23308971 32015643 70224870 882694687 1981738599 0 64765 0 773435 
1789310505.643728086	456000000	40	0 23308971 32015643 70224870 882694687 1981861489 0 64765 0 773435 
1789310505.945673429	456000000	40	0 23308971 32015643 70224870 882694687 1981986460 0 64765 0 773435 
1789310506.251198355	456000000	40	0 23308971 32015643 70224870 882694687 1982107439 0 64765 0 773435 
1789310506.551620677	456000000	40	0 23308971 32015643 70224870 882694687 1982228342 0 64765 0 773435 
1789310506.849409404	492000000	40	0 23308971 32015643 70224870 882699180 1982293151 0 64765 0 773435 
1789310507.142883027	492000000	40	0 23308971 32015643 70224870 882726735 1982293151 0 64765 0 773435 
1789310507.435663994	492000000	40	0 23308971 32015643 70224870 882790712 1982293151 0 64765 0 773435 
1789310507.756064130	492000000	16	0 23308971 32015643 70224870 882850295 1982293151 0 64765 0 773435 
1789310508.061104785	492000000	16	0 23308971 32015643 70224870 882910147 1982293151 0 64765 0 773435 
1789310508.353485440	492000000	16	0 23308971 32015643 70224870 882960407 1982293151 0 64765 0 773435 
1789310508.651266094	492000000	18	0 23308971 32015643 70224870 883013431 1982293151 0 64765 0 773435 
1789310508.951061801	492000000	18	0 23308971 32015643 70224870 883063968 1982293151 0 64765 0 773435 
1789310509.247518393	492000000	18	0 23308971 32015643 70224870 883114302 1982293151 0 64765 0 773435 
1789310509.543727277	492000000	18	0 23308971 32015643 70224870 883165516 1982293151 0 64765 0 773435 
1789310509.838336369	492000000	17	0 23308971 32015643 70224870 883216906 1982293151 0 64765 0 773435 
1789310510.137942492	492000000	17	0 23308971 32015643 70224870 883268293 1982293151 0 64765 0 773435 
1789310510.436190491	492000000	17	0 23308971 32015643 70224870 883318899 1982293151 0 64765 0 773435 
1789310510.732527916	492000000	17	0 23308971 32015643 70224870 883370534 1982293151 0 64765 0 773435 
1789310511.029948675	492000000	17	0 23308971 32015643 70224870 883420856 1982293151 0 64765 0 773435 
1789310511.325909329	492000000	17	0 23308971 32015643 70224870 883470853 1982293151 0 64765 0 773435 
1789310511.619639567	492000000	17	0 23308971 32015643 70224870 883522446 1982293151 0 64765 0 773435 
1789310511.916364909	492000000	17	0 23308971 32015643 70224870 883573049 1982293151 0 64765 0 773435 
1789310512.213365199	492000000	17	0 23308971 32015643 70224870 883624671 1982293151 0 64765 0 773435 
1789310512.511700437	492000000	17	0 23308971 32015643 70224870 883675277 1982293151 0 64765 0 773435 
1789310512.808920623	492000000	17	0 23308971 32015643 70224870 883726229 1982293151 0 64765 0 773435 
1789310513.105923465	492000000	17	0 23308971 32015643 70224870 883776535 1982293151 0 64765 0 773435 
1789310513.402650057	492000000	17	0 23308971 32015643 70224870 883826901 1982293151 0 64765 0 773435 
1789310513.698766233	492000000	17	0 23308971 32015643 70224870 883878871 1982293151 0 64765 0 773435 
1789310513.997815064	492000000	17	0 23308971 32015643 70224870 883928649 1982293151 0 64765 0 773435 
1789310514.293224417	492000000	17	0 23308971 32015643 70224870 883982450 1982293151 0 64765 0 773435 
1789310514.590456113	492000000	17	0 23308971 32015643 70224870 884034054 1982293151 0 64765 0 773435 
1789310514.884762549	492000000	17	0 23308971 32015643 70224870 884084905 1982293151 0 64765 0 773435 
1789310515.182819870	492000000	17	0 23308971 32015643 70224870 884136307 1982293151 0 64765 0 773435 
1789310515.477680368	492000000	17	0 23308971 32015643 70224870 884187654 1982293151 0 64765 0 773435 
1789310515.775017221	492000000	17	0 23308971 32015643 70224870 884240969 1982293151 0 64765 0 773435 
1789310516.075129126	492000000	17	0 23308971 32015643 70224870 884292363 1982293151 0 64765 0 773435 
1789310516.369913738	492000000	17	0 23308971 32015643 70224870 884343613 1982293151 0 64765 0 773435 
1789310516.664913924	492000000	17	0 23308971 32015643 70224870 884393799 1982293151 0 64765 0 773435 
1789310516.959068589	492000000	17	0 23308971 32015643 70224870 884445083 1982293151 0 64765 0 773435 
1789310517.256581274	492000000	17	0 23308971 32015643 70224870 884496468 1982293151 0 64765 0 773435 
1789310517.549302658	492000000	17	0 23308971 32015643 70224870 884547364 1982293151 0 64765 0 773435 
1789310517.844514718	492000000	17	0 23308971 32015643 70224870 884597511 1982293151 0 64765 0 773435 
1789310518.142426988	492000000	17	0 23308971 32015643 70224870 884649512 1982293151 0 64765 0 773435 
1789310518.441416236	492000000	17	0 23308971 32015643 70224870 884699927 1982293151 0 64765 0 773435 
1789310518.739184078	492000000	17	0 23308971 32015643 70224870 884751830 1982293151 0 64765 0 773435 
1789310519.038243431	492000000	17	0 23308971 32015643 70224870 884802087 1982293151 0 64765 0 773435 
1789310519.335534034	492000000	17	0 23308971 32015643 70224870 884854464 1982293151 0 64765 0 773435 
1789310519.629792761	492000000	17	0 23308971 32015643 70224870 884904207 1982293151 0 64765 0 773435 
1789310519.927055759	492000000	17	0 23308971 32015643 70224870 884953650 1982293151 0 64765 0 773435 
1789310520.223693445	492000000	17	0 23308971 32015643 70224870 885003594 1982293151 0 64765 0 773435 
1789310520.521764256	492000000	17	0 23308971 32015643 70224870 885053533 1982293151 0 64765 0 773435 
1789310520.817247983	492000000	16	0 23308971 32015643 70224870 885104910 1982293151 0 64765 0 773435 
1789310521.114316138	492000000	16	0 23308971 32015643 70224870 885154554 1982293151 0 64765 0 773435 
1789310521.411261845	492000000	16	0 23308971 32015643 70224870 885205002 1982293151 0 64765 0 773435 
1789310521.708424218	492000000	16	0 23308971 32015643 70224870 885254619 1982293151 0 64765 0 773435 
1789310522.004166852	492000000	16	0 23308971 32015643 70224870 885304240 1982293151 0 64765 0 773435 
1789310522.301194069	492000000	16	0 23308971 32015643 70224870 885354231 1982293151 0 64765 0 773435 
1789310522.598522171	492000000	16	0 23308971 32015643 70224870 885403601 1982293151 0 64765 0 773435 
1789310522.892760221	492000000	16	0 23308971 32015643 70224870 885453853 1982293151 0 64765 0 773435 
1789310523.190927959	492000000	16	0 23308971 32015643 70224870 885503498 1982293151 0 64765 0 773435 
1789310523.487139083	492000000	16	0 23308971 32015643 70224870 885553848 1982293151 0 64765 0 773435 
1789310523.783842185	492000000	16	0 23308971 32015643 70224870 885603385 1982293151 0 64765 0 773435 
1789310524.081072423	492000000	16	0 23308971 32015643 70224870 885653660 1982293151 0 64765 0 773435 
1789310524.378964588	492000000	16	0 23308971 32015643 70224870 885703712 1982293151 0 64765 0 773435 
1789310524.678457587	492000000	16	0 23308971 32015643 70224870 885753229 1982293151 0 64765 0 773435 
