# unix_время	FPS_прил	FPS_дисплей	Stale	ASW	GPU_МГц	App_мс	CPU&GPU_мс	Preempt	Temp_C	GPU%	строка
1789437267.002	91	90	13		456	7.98	10.74	313	37.0	0.60	FPS=91/90,Prd=29ms,Tear=0,Early=0,Stale=13,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=3/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3695MB,PLS=0,Temp=37.0C/0.0C,TW=0.94ms,App=7.98ms,GD=0.00ms,CPU&GPU=10.74ms,LCnt=1(DR90,LM0),GPU%=0.60,CPU%=0.25(W0.31),CFL=12.89/16.56,ICFLp95=15.84,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=313,PoseAgeP95=0.00
1789437268.003	71	90	10		456	7.59	15.30	341	37.0	0.75	FPS=71/90,Prd=40ms,Tear=3,Early=33,Stale=10,Stale2/5/10/max=0/0/1/23,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/5,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3695MB,PLS=0,Temp=37.0C/0.0C,TW=0.98ms,App=7.59ms,GD=0.00ms,CPU&GPU=15.30ms,LCnt=1(DR91,LM0),GPU%=0.75,CPU%=0.31(W0.36),CFL=12.92/17.94,ICFLp95=17.34,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=341,PoseAgeP95=0.00
1789437269.003	90	90	1		456	7.55	14.90	360	37.0	0.79	FPS=90/90,Prd=34ms,Tear=0,Early=0,Stale=1,Stale2/5/10/max=0/0/0/1,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/5,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3695MB,PLS=0,Temp=37.0C/0.0C,TW=0.94ms,App=7.55ms,GD=0.00ms,CPU&GPU=14.90ms,LCnt=1(DR90,LM0),GPU%=0.79,CPU%=0.32(W0.40),CFL=14.20/17.86,ICFLp95=16.94,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437270.003	88	90	4		456	2.07	3.25	265	37.0	0.50	FPS=88/90,Prd=33ms,Tear=0,Early=27,Stale=4,Stale2/5/10/max=1/0/0/4,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/5,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3695MB,PLS=0,Temp=37.0C/0.0C,TW=0.92ms,App=2.07ms,GD=0.00ms,CPU&GPU=3.25ms,LCnt=1(DR90,LM0),GPU%=0.50,CPU%=0.26(W0.31),CFL=13.75/17.15,ICFLp95=16.39,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=265,PoseAgeP95=0.00
1789437271.003	90	90	1		545	2.25	3.27	178	37.0	0.36	FPS=90/90,Prd=24ms,Tear=0,Early=0,Stale=1,Stale2/5/10/max=0/0/0/1,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/4,1382/545MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3695MB,PLS=0,Temp=37.0C/0.0C,TW=0.95ms,App=2.25ms,GD=0.00ms,CPU&GPU=3.27ms,LCnt=1(DR90,LM0),GPU%=0.36,CPU%=0.16(W0.20),CFL=12.90/16.57,ICFLp95=15.83,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=178,PoseAgeP95=0.00
1789437272.003	90	90	0		545	2.80	3.50	180	37.0	0.33	FPS=90/90,Prd=22ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/3,1382/545MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3695MB,PLS=0,Temp=37.0C/0.0C,TW=1.06ms,App=2.80ms,GD=0.00ms,CPU&GPU=3.50ms,LCnt=1(DR90,LM0),GPU%=0.33,CPU%=0.16(W0.18),CFL=12.53/16.30,ICFLp95=15.58,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=180,PoseAgeP95=0.00
1789437273.003	84	90	8		545	2.59	4.24	178	37.0	0.36	FPS=84/90,Prd=25ms,Tear=1,Early=10,Stale=8,Stale2/5/10/max=0/1/0/8,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/545MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3695MB,PLS=0,Temp=37.0C/0.0C,TW=1.09ms,App=2.59ms,GD=0.00ms,CPU&GPU=4.24ms,LCnt=1(DR91,LM0),GPU%=0.36,CPU%=0.20(W0.26),CFL=12.48/16.62,ICFLp95=15.77,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=178,PoseAgeP95=0.00
1789437274.003	90	90	0		545	2.68	3.94	180	37.0	0.36	FPS=90/90,Prd=22ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/545MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3695MB,PLS=0,Temp=37.0C/0.0C,TW=1.07ms,App=2.68ms,GD=0.00ms,CPU&GPU=3.94ms,LCnt=1(DR90,LM0),GPU%=0.36,CPU%=0.17(W0.20),CFL=12.40/16.57,ICFLp95=15.66,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=180,PoseAgeP95=0.00
1789437275.003	84	90	8		545	3.06	4.57	166	37.0	0.36	FPS=84/90,Prd=22ms,Tear=0,Early=16,Stale=8,Stale2/5/10/max=0/1/0/8,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/545MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3695MB,PLS=0,Temp=37.0C/0.0C,TW=1.40ms,App=3.06ms,GD=0.00ms,CPU&GPU=4.57ms,LCnt=1(DR90,LM0),GPU%=0.36,CPU%=0.16(W0.21),CFL=12.34/16.34,ICFLp95=15.55,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=166,PoseAgeP95=0.00
1789437276.032	90	90	0		545	3.12	4.84	178	37.0	0.39	FPS=90/90,Prd=25ms,Tear=1,Early=6,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/545MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=37.0C/0.0C,TW=1.37ms,App=3.12ms,GD=0.00ms,CPU&GPU=4.84ms,LCnt=1(DR90,LM0),GPU%=0.39,CPU%=0.15(W0.19),CFL=12.45/16.62,ICFLp95=15.66,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=178,PoseAgeP95=0.00
1789437277.003	91	90	0		545	4.37	6.20	184	37.0	0.45	FPS=91/90,Prd=24ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/545MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=37.0C/0.0C,TW=1.45ms,App=4.37ms,GD=0.00ms,CPU&GPU=6.20ms,LCnt=1(DR91,LM0),GPU%=0.45,CPU%=0.21(W0.25),CFL=12.53/17.00,ICFLp95=16.07,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=184,PoseAgeP95=0.00
1789437278.003	83	90	8		545	2.86	4.10	168	37.0	0.41	FPS=83/90,Prd=27ms,Tear=0,Early=26,Stale=8,Stale2/5/10/max=0/1/0/8,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/545MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=37.0C/0.0C,TW=1.40ms,App=2.86ms,GD=0.00ms,CPU&GPU=4.10ms,LCnt=1(DR91,LM0),GPU%=0.41,CPU%=0.22(W0.25),CFL=12.75/16.85,ICFLp95=16.03,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=168,PoseAgeP95=0.00
1789437279.003	91	90	0		545	3.01	4.43	180	37.0	0.41	FPS=91/90,Prd=23ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/545MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=37.0C/0.0C,TW=1.38ms,App=3.01ms,GD=0.00ms,CPU&GPU=4.43ms,LCnt=1(DR90,LM0),GPU%=0.41,CPU%=0.16(W0.19),CFL=12.64/16.63,ICFLp95=15.82,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=180,PoseAgeP95=0.00
1789437280.003	90	90	9		545	2.90	4.37	168	37.0	0.39	FPS=90/90,Prd=23ms,Tear=0,Early=4,Stale=9,Stale2/5/10/max=0/1/0/9,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/545MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=37.0C/0.0C,TW=1.35ms,App=2.90ms,GD=0.00ms,CPU&GPU=4.37ms,LCnt=1(DR90,LM0),GPU%=0.39,CPU%=0.20(W0.26),CFL=12.56/16.68,ICFLp95=15.75,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=168,PoseAgeP95=0.00
1789437281.003	83	90	0		456	2.90	4.60	180	37.0	0.41	FPS=83/90,Prd=26ms,Tear=0,Early=13,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=37.0C/0.0C,TW=1.41ms,App=2.90ms,GD=0.00ms,CPU&GPU=4.60ms,LCnt=1(DR91,LM0),GPU%=0.41,CPU%=0.18(W0.20),CFL=12.54/16.79,ICFLp95=15.74,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=180,PoseAgeP95=0.00
1789437282.004	90	90	0		456	3.11	5.11	182	37.0	0.42	FPS=90/90,Prd=23ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=37.0C/0.0C,TW=1.39ms,App=3.11ms,GD=0.00ms,CPU&GPU=5.11ms,LCnt=1(DR91,LM0),GPU%=0.42,CPU%=0.18(W0.22),CFL=12.43/16.61,ICFLp95=15.72,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=182,PoseAgeP95=0.00
1789437283.004	83	90	9		456	2.92	4.43	168	38.0	0.39	FPS=83/90,Prd=25ms,Tear=0,Early=20,Stale=9,Stale2/5/10/max=0/1/0/9,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.12ms,App=2.92ms,GD=0.00ms,CPU&GPU=4.43ms,LCnt=1(DR91,LM0),GPU%=0.39,CPU%=0.22(W0.28),CFL=12.56/16.57,ICFLp95=15.73,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=168,PoseAgeP95=0.00
1789437284.004	90	90	0		456	3.07	4.40	180	38.0	0.41	FPS=90/90,Prd=24ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.38ms,App=3.07ms,GD=0.00ms,CPU&GPU=4.40ms,LCnt=1(DR90,LM0),GPU%=0.41,CPU%=0.16(W0.18),CFL=12.45/16.63,ICFLp95=15.68,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=180,PoseAgeP95=0.00
1789437285.004	91	90	1		456	3.83	4.58	178	38.0	0.39	FPS=91/90,Prd=23ms,Tear=0,Early=0,Stale=1,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.30ms,App=3.83ms,GD=0.00ms,CPU&GPU=4.58ms,LCnt=1(DR90,LM0),GPU%=0.39,CPU%=0.14(W0.15),CFL=12.48/16.55,ICFLp95=15.69,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=178,PoseAgeP95=0.00
1789437286.004	82	90	8		456	2.95	4.25	170	38.0	0.40	FPS=82/90,Prd=26ms,Tear=0,Early=23,Stale=8,Stale2/5/10/max=0/1/0/9,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.36ms,App=2.95ms,GD=0.00ms,CPU&GPU=4.25ms,LCnt=1(DR91,LM0),GPU%=0.40,CPU%=0.19(W0.22),CFL=12.45/16.39,ICFLp95=15.64,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=170,PoseAgeP95=0.00
1789437287.004	90	90	0		456	3.05	4.53	182	38.0	0.41	FPS=90/90,Prd=23ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.39ms,App=3.05ms,GD=0.00ms,CPU&GPU=4.53ms,LCnt=1(DR91,LM0),GPU%=0.41,CPU%=0.19(W0.20),CFL=12.50/16.46,ICFLp95=15.65,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=182,PoseAgeP95=0.00
1789437288.004	82	90	10		456	3.35	5.06	166	38.0	0.40	FPS=82/90,Prd=23ms,Tear=0,Early=22,Stale=10,Stale2/5/10/max=0/0/1/10,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.20ms,App=3.35ms,GD=0.00ms,CPU&GPU=5.06ms,LCnt=1(DR91,LM0),GPU%=0.40,CPU%=0.20(W0.21),CFL=12.57/16.72,ICFLp95=15.71,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=166,PoseAgeP95=0.00
1789437289.004	90	90	0		456	3.25	5.51	178	38.0	0.43	FPS=90/90,Prd=26ms,Tear=0,Early=1,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.39ms,App=3.25ms,GD=0.00ms,CPU&GPU=5.51ms,LCnt=1(DR90,LM0),GPU%=0.43,CPU%=0.19(W0.21),CFL=12.50/16.32,ICFLp95=15.63,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=178,PoseAgeP95=0.00
1789437290.004	90	90	0		456	3.37	5.71	182	38.0	0.43	FPS=90/90,Prd=23ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.39ms,App=3.37ms,GD=0.00ms,CPU&GPU=5.71ms,LCnt=1(DR91,LM0),GPU%=0.43,CPU%=0.21(W0.25),CFL=12.39/16.32,ICFLp95=15.58,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=182,PoseAgeP95=0.00
1789437291.004	82	90	10		456	3.16	5.68	168	38.0	0.43	FPS=82/90,Prd=27ms,Tear=1,Early=17,Stale=10,Stale2/5/10/max=0/0/1/10,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1708MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.40ms,App=3.16ms,GD=0.00ms,CPU&GPU=5.68ms,LCnt=1(DR90,LM0),GPU%=0.43,CPU%=0.22(W0.29),CFL=12.57/16.50,ICFLp95=15.76,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=168,PoseAgeP95=0.00
1789437292.004	90	90	0		456	3.34	5.79	180	38.0	0.44	FPS=90/90,Prd=24ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1708MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.38ms,App=3.34ms,GD=0.00ms,CPU&GPU=5.79ms,LCnt=1(DR90,LM0),GPU%=0.44,CPU%=0.19(W0.21),CFL=12.62/16.45,ICFLp95=15.74,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=180,PoseAgeP95=0.00
1789437293.004	90	90	11		456	5.64	6.02	184	38.0	0.48	FPS=90/90,Prd=23ms,Tear=1,Early=8,Stale=11,Stale2/5/10/max=0/0/1/11,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1708MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.11ms,App=5.64ms,GD=0.00ms,CPU&GPU=6.02ms,LCnt=1(DR91,LM0),GPU%=0.48,CPU%=0.21(W0.24),CFL=12.57/16.87,ICFLp95=15.79,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=184,PoseAgeP95=0.00
1789437294.004	84	90	0		456	6.08	10.92	325	38.0	0.62	FPS=84/90,Prd=31ms,Tear=0,Early=12,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1708MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.11ms,App=6.08ms,GD=0.00ms,CPU&GPU=10.92ms,LCnt=1(DR91,LM0),GPU%=0.62,CPU%=0.23(W0.30),CFL=12.91/16.85,ICFLp95=16.05,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=325,PoseAgeP95=0.00
1789437295.004	91	90	0		456	6.06	11.22	360	38.0	0.66	FPS=91/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1708MHz,Free=3541MB,PLS=0,Temp=38.0C/0.0C,TW=1.12ms,App=6.06ms,GD=0.00ms,CPU&GPU=11.22ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.20(W0.22),CFL=12.88/16.61,ICFLp95=15.83,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437296.028	91	90	0		456	6.01	10.69	358	38.0	0.67	FPS=91/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1708MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.13ms,App=6.01ms,GD=0.00ms,CPU&GPU=10.69ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.24(W0.40),CFL=12.74/16.49,ICFLp95=15.60,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437297.005	90	90	0		456	6.09	10.51	360	38.0	0.68	FPS=90/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1708MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.10ms,App=6.09ms,GD=0.00ms,CPU&GPU=10.51ms,LCnt=1(DR90,LM0),GPU%=0.68,CPU%=0.22(W0.31),CFL=12.60/16.25,ICFLp95=15.48,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437298.005	91	90	0		456	6.36	12.40	364	38.0	0.71	FPS=91/90,Prd=29ms,Tear=1,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1708MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.19ms,App=6.36ms,GD=0.00ms,CPU&GPU=12.40ms,LCnt=1(DR91,LM0),GPU%=0.71,CPU%=0.24(W0.35),CFL=12.58/16.16,ICFLp95=15.57,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=364,PoseAgeP95=0.00
1789437299.005	90	90	0		456	6.24	11.18	358	38.0	0.71	FPS=90/90,Prd=30ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1708MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.11ms,App=6.24ms,GD=0.00ms,CPU&GPU=11.18ms,LCnt=1(DR90,LM0),GPU%=0.71,CPU%=0.26(W0.32),CFL=13.16/16.72,ICFLp95=15.80,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437300.005	91	90	0		456	6.15	10.96	360	38.0	0.70	FPS=91/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1708MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.14ms,App=6.15ms,GD=0.00ms,CPU&GPU=10.96ms,LCnt=1(DR90,LM0),GPU%=0.70,CPU%=0.24(W0.28),CFL=12.83/16.48,ICFLp95=15.71,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437301.005	90	90	0		456	6.21	11.44	364	38.0	0.70	FPS=90/90,Prd=29ms,Tear=1,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.12ms,App=6.21ms,GD=0.00ms,CPU&GPU=11.44ms,LCnt=1(DR91,LM0),GPU%=0.70,CPU%=0.22(W0.28),CFL=12.72/16.52,ICFLp95=15.67,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=364,PoseAgeP95=0.00
1789437302.005	90	90	0		456	6.20	11.22	360	38.0	0.70	FPS=90/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.14ms,App=6.20ms,GD=0.00ms,CPU&GPU=11.22ms,LCnt=1(DR90,LM0),GPU%=0.70,CPU%=0.24(W0.29),CFL=12.87/16.54,ICFLp95=15.66,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437303.005	90	90	0		456	6.14	11.73	364	38.0	0.70	FPS=90/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.11ms,App=6.14ms,GD=0.00ms,CPU&GPU=11.73ms,LCnt=1(DR91,LM0),GPU%=0.70,CPU%=0.24(W0.32),CFL=12.78/16.22,ICFLp95=15.50,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=364,PoseAgeP95=0.00
1789437304.005	90	90	0		456	6.14	11.05	360	38.0	0.70	FPS=90/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.11ms,App=6.14ms,GD=0.00ms,CPU&GPU=11.05ms,LCnt=1(DR90,LM0),GPU%=0.70,CPU%=0.22(W0.26),CFL=12.62/16.19,ICFLp95=15.46,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437305.005	90	90	0		456	5.98	10.57	358	38.0	0.69	FPS=90/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.13ms,App=5.98ms,GD=0.00ms,CPU&GPU=10.57ms,LCnt=1(DR90,LM0),GPU%=0.69,CPU%=0.21(W0.26),CFL=12.61/16.16,ICFLp95=15.40,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437306.005	91	90	0		456	6.27	11.88	364	38.0	0.70	FPS=91/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3671MB,PLS=0,Temp=38.0C/0.0C,TW=1.13ms,App=6.27ms,GD=0.00ms,CPU&GPU=11.88ms,LCnt=1(DR91,LM0),GPU%=0.70,CPU%=0.24(W0.30),CFL=12.56/16.22,ICFLp95=15.52,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=364,PoseAgeP95=0.00
