# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789277933.865081310	456000000	40	0 22902149 28188787 62161365 850864352 1835891847 0 64765 0 733556 
1789277934.174392122	456000000	40	0 22902149 28188787 62161365 850864352 1836017469 0 64765 0 733556 
1789277934.480320590	456000000	40	0 22902149 28188787 62161365 850864352 1836143533 0 64765 0 733556 
1789277934.783510308	456000000	40	0 22902149 28188787 62161365 850864352 1836266844 0 64765 0 733556 
1789277935.090943151	456000000	40	0 22902149 28188787 62161365 850864352 1836394185 0 64765 0 733556 
1789277935.396265994	456000000	40	0 22902149 28188787 62161365 850864352 1836518994 0 64765 0 733556 
1789277935.699235190	456000000	41	0 22902149 28188787 62161365 850864352 1836644632 0 64765 0 733556 
1789277936.002260950	456000000	41	0 22902149 28188787 62161365 850864352 1836744705 0 64765 0 733556 
1789277936.299225354	456000000	41	0 22902149 28188787 62161365 850864352 1836887430 0 64765 0 733556 
1789277936.600791999	456000000	41	0 22902149 28188787 62161365 850864352 1837068143 0 64765 0 733556 
1789277936.904061769	456000000	47	0 22902149 28188787 62161365 850864352 1837230214 0 64765 0 733556 
1789277937.204392059	456000000	47	0 22902149 28188787 62161365 850864352 1837385888 0 64765 0 733556 
1789277937.505008652	456000000	47	0 22902149 28188787 62161365 850864352 1837558871 0 64765 0 733556 
1789277937.811244672	456000000	53	0 22902149 28188787 62161365 850864352 1837712247 0 64765 0 733556 
1789277938.113459962	456000000	53	0 22902149 28188787 62161365 850864352 1837860217 0 64765 0 733556 
1789277938.416035149	456000000	53	0 22902149 28188787 62161365 850864352 1838026278 0 64765 0 733556 
1789277938.720721741	456000000	42	0 22902149 28188787 62161365 850864352 1838117711 0 64765 0 733556 
1789277939.025898855	640000000	42	0 23085620 28200514 62172017 850874685 1838133485 0 64765 0 733556 
1789277939.325117583	545000000	42	0 23114516 28233202 62340789 850874685 1838133485 0 64765 0 733556 
1789277939.628800061	545000000	42	0 23114516 28233202 62598192 850874685 1838133485 0 64765 0 733556 
1789277939.932039675	545000000	80	0 23114516 28233202 62855350 850874685 1838133485 0 64765 0 733556 
1789277940.231270538	545000000	80	0 23114516 28233202 63112090 850874685 1838133485 0 64765 0 733556 
1789277940.531770620	545000000	80	0 23114516 28233202 63368756 850874685 1838133485 0 64765 0 733556 
1789277940.835494973	545000000	84	0 23114516 28233202 63621366 850874685 1838133485 0 64765 0 733556 
1789277941.132256357	545000000	84	0 23114516 28233202 63873487 850874685 1838133485 0 64765 0 733556 
1789277941.430412272	545000000	84	0 23114516 28233202 63973023 850874685 1838133485 0 64765 0 733556 
1789277941.731931104	545000000	59	0 23114516 28233202 64112211 850874685 1838133485 0 64765 0 733556 
1789277942.032730196	545000000	59	0 23114516 28233202 64274725 850874685 1838133485 0 64765 0 733556 
1789277942.335043091	492000000	59	0 23114516 28233202 64394422 850918701 1838133485 0 64765 0 733556 
1789277942.635003590	492000000	59	0 23114516 28233202 64394422 851054903 1838133485 0 64765 0 733556 
1789277942.935109609	492000000	50	0 23114516 28233202 64394422 851195850 1838133485 0 64765 0 733556 
1789277943.233140993	492000000	50	0 23114516 28233202 64394422 851335562 1838133485 0 64765 0 733556 
1789277943.533552481	456000000	50	0 23114516 28233202 64394422 851345945 1838273326 0 64765 0 733556 
1789277943.832789959	456000000	48	0 23114516 28233202 64394422 851345945 1838408756 0 64765 0 733556 
1789277944.132005666	456000000	48	0 23114516 28233202 64394422 851345945 1838519893 0 64765 0 733556 
1789277944.432466269	456000000	48	0 23114516 28233202 64394422 851345945 1838626253 0 64765 0 733556 
1789277944.729771871	456000000	36	0 23114516 28233202 64394422 851345945 1838731860 0 64765 0 733556 
1789277945.027874922	456000000	36	0 23114516 28233202 64394422 851345945 1838835169 0 64765 0 733556 
1789277945.322268337	456000000	36	0 23114516 28233202 64394422 851345945 1838940494 0 64765 0 733556 
1789277945.620975554	456000000	36	0 23114516 28233202 64394422 851345945 1839045533 0 64765 0 733556 
1789277945.920265480	456000000	35	0 23114516 28233202 64394422 851345945 1839143766 0 64765 0 733556 
1789277946.214693269	456000000	35	0 23114516 28233202 64394422 851345945 1839226309 0 64765 0 733556 
1789277946.508725330	456000000	35	0 23114516 28233202 64394422 851345945 1839309437 0 64765 0 733556 
1789277946.804482234	456000000	29	0 23114516 28233202 64394422 851345945 1839392278 0 64765 0 733556 
1789277947.099990649	456000000	29	0 23114516 28233202 64394422 851345945 1839477815 0 64765 0 733556 
1789277947.398492085	456000000	29	0 23114516 28233202 64394422 851345945 1839561088 0 64765 0 733556 
1789277947.695388573	456000000	29	0 23114516 28233202 64394422 851345945 1839646535 0 64765 0 733556 
1789277947.995264697	456000000	28	0 23114516 28233202 64394422 851345945 1839731051 0 64765 0 733556 
1789277948.292738633	456000000	28	0 23114516 28233202 64394422 851345945 1839815798 0 64765 0 733556 
1789277948.589170641	456000000	28	0 23114516 28233202 64394422 851345945 1839898714 0 64765 0 733556 
1789277948.887322598	456000000	28	0 23114516 28233202 64394422 851345945 1839982976 0 64765 0 733556 
1789277949.185754190	456000000	28	0 23114516 28233202 64394422 851345945 1840068751 0 64765 0 733556 
1789277949.483853855	456000000	28	0 23114516 28233202 64394422 851345945 1840142110 0 64765 0 733556 
1789277949.787122636	456000000	27	0 23114516 28233202 64394422 851345945 1840240073 0 64765 0 733556 
1789277950.088109228	456000000	27	0 23114516 28233202 64394422 851345945 1840333075 0 64765 0 733556 
1789277950.387735247	456000000	27	0 23114516 28233202 64394422 851345945 1840430331 0 64765 0 733556 
1789277950.689609340	456000000	27	0 23114516 28233202 64394422 851345945 1840527238 0 64765 0 733556 
1789277950.993473068	456000000	31	0 23114516 28233202 64394422 851345945 1840619600 0 64765 0 733556 
1789277951.288280285	456000000	31	0 23114516 28233202 64394422 851345945 1840703852 0 64765 0 733556 
1789277951.584220315	456000000	31	0 23114516 28233202 64394422 851345945 1840799065 0 64765 0 733556 
1789277951.889679564	456000000	30	0 23114516 28233202 64394422 851345945 1840895573 0 64765 0 733556 
1789277952.191443188	456000000	30	0 23114516 28233202 64394422 851345945 1840971316 0 64765 0 733556 
1789277952.492805249	456000000	30	0 23114516 28233202 64394422 851345945 1841064375 0 64765 0 733556 
1789277952.800132936	456000000	29	0 23114516 28233202 64394422 851345945 1841159796 0 64765 0 733556 
1789277953.101433174	456000000	29	0 23114516 28233202 64394422 851345945 1841258641 0 64765 0 733556 
1789277953.405897684	456000000	29	0 23114516 28233202 64394422 851345945 1841355985 0 64765 0 733556 
1789277953.708080005	456000000	29	0 23114516 28233202 64394422 851345945 1841452872 0 64765 0 733556 
1789277954.011104775	456000000	32	0 23114516 28233202 64394422 851345945 1841552303 0 64765 0 733556 
1789277954.316537253	456000000	32	0 23114516 28233202 64394422 851345945 1841647324 0 64765 0 733556 
1789277954.619074784	456000000	32	0 23114516 28233202 64394422 851345945 1841736536 0 64765 0 733556 
1789277954.925645127	456000000	30	0 23114516 28233202 64394422 851345945 1841831579 0 64765 0 733556 
1789277955.228656251	456000000	30	0 23114516 28233202 64394422 851345945 1841930192 0 64765 0 733556 
1789277955.526170291	456000000	30	0 23114516 28233202 64394422 851345945 1842032347 0 64765 0 733556 
1789277955.826548966	456000000	33	0 23114516 28233202 64394422 851345945 1842133427 0 64765 0 733556 
1789277956.129197017	456000000	33	0 23114516 28233202 64394422 851345945 1842236624 0 64765 0 733556 
1789277956.430714756	456000000	33	0 23114516 28233202 64394422 851345945 1842337473 0 64765 0 733556 
1789277956.730261921	456000000	33	0 23114516 28233202 64394422 851345945 1842438597 0 64765 0 733556 
1789277957.030070024	456000000	33	0 23114516 28233202 64394422 851345945 1842540716 0 64765 0 733556 
1789277957.327847033	456000000	33	0 23114516 28233202 64394422 851345945 1842628043 0 64765 0 733556 
1789277957.625316489	456000000	33	0 23114516 28233202 64394422 851345945 1842751757 0 64765 0 733556 
1789277957.924801259	456000000	35	0 23114516 28233202 64394422 851345945 1842873192 0 64765 0 733556 
1789277958.228816914	456000000	35	0 23114516 28233202 64394422 851345945 1843007778 0 64765 0 733556 
1789277958.529204965	456000000	35	0 23114516 28233202 64394422 851345945 1843125375 0 64765 0 733556 
1789277958.826684734	456000000	40	0 23114516 28233202 64394422 851345945 1843240136 0 64765 0 733556 
1789277959.124542107	456000000	40	0 23114516 28233202 64394422 851345945 1843356616 0 64765 0 733556 
1789277959.427545836	456000000	40	0 23114516 28233202 64394422 851345945 1843471307 0 64765 0 733556 
1789277959.724314407	456000000	40	0 23114516 28233202 64394422 851345945 1843592977 0 64765 0 733556 
1789277960.027427562	456000000	39	0 23114516 28233202 64394422 851345945 1843715909 0 64765 0 733556 
1789277960.334847280	456000000	39	0 23114516 28233202 64394422 851345945 1843841001 0 64765 0 733556 
1789277960.637891217	456000000	39	0 23114516 28233202 64394422 851345945 1843967298 0 64765 0 733556 
1789277960.945768122	456000000	40	0 23114516 28233202 64394422 851345945 1844091595 0 64765 0 733556 
1789277961.250006903	456000000	40	0 23114516 28233202 64394422 851345945 1844217132 0 64765 0 733556 
1789277961.557912194	456000000	40	0 23114516 28233202 64394422 851345945 1844344901 0 64765 0 733556 
1789277961.861951859	456000000	40	0 23114516 28233202 64394422 851345945 1844467597 0 64765 0 733556 
1789277962.166259285	456000000	40	0 23114516 28233202 64394422 851345945 1844595416 0 64765 0 733556 
1789277962.472161243	456000000	40	0 23114516 28233202 64394422 851345945 1844719935 0 64765 0 733556 
1789277962.772127419	456000000	40	0 23114516 28233202 64394422 851345945 1844840949 0 64765 0 733556 
1789277963.076476512	456000000	40	0 23114516 28233202 64394422 851345945 1844962758 0 64765 0 733556 
1789277963.379804667	456000000	40	0 23114516 28233202 64394422 851345945 1845088015 0 64765 0 733556 
1789277963.687814854	456000000	40	0 23114516 28233202 64394422 851345945 1845189154 0 64765 0 733556 
1789277963.989032436	456000000	38	0 23114516 28233202 64394422 851345945 1845307037 0 64765 0 733556 
1789277964.290268143	456000000	38	0 23114516 28233202 64394422 851345945 1845433661 0 64765 0 733556 
1789277964.598155934	456000000	38	0 23114516 28233202 64394422 851345945 1845557377 0 64765 0 733556 
1789277964.901352943	456000000	40	0 23114516 28233202 64394422 851345945 1845682516 0 64765 0 733556 
1789277965.203755161	456000000	40	0 23114516 28233202 64394422 851345945 1845808974 0 64765 0 733556 
1789277965.509541546	456000000	40	0 23114516 28233202 64394422 851345945 1845934943 0 64765 0 733556 
1789277965.818075066	456000000	41	0 23114516 28233202 64394422 851345945 1846060784 0 64765 0 733556 
1789277966.120030981	456000000	41	0 23114516 28233202 64394422 851345945 1846161662 0 64765 0 733556 
1789277966.423823772	456000000	41	0 23114516 28233202 64394422 851345945 1846271589 0 64765 0 733556 
1789277966.722216979	456000000	41	0 23114516 28233202 64394422 851345945 1846391913 0 64765 0 733556 
1789277967.027142322	456000000	37	0 23114516 28233202 64394422 851345945 1846519680 0 64765 0 733556 
1789277967.329954487	456000000	37	0 23114516 28233202 64394422 851345945 1846645797 0 64765 0 733556 
1789277967.633535976	456000000	37	0 23114516 28233202 64394422 851345945 1846771596 0 64765 0 733556 
1789277967.938805642	456000000	41	0 23114516 28233202 64394422 851345945 1846900114 0 64765 0 733556 
1789277968.239969890	456000000	41	0 23114516 28233202 64394422 851345945 1847025289 0 64765 0 733556 
1789277968.542825598	456000000	41	0 23114516 28233202 64394422 851345945 1847150957 0 64765 0 733556 
1789277968.846354534	456000000	39	0 23114516 28233202 64394422 851345945 1847250270 0 64765 0 733556 
1789277969.144725449	456000000	39	0 23114516 28233202 64394422 851345945 1847366102 0 64765 0 733556 
1789277969.445685167	456000000	39	0 23114516 28233202 64394422 851345945 1847498601 0 64765 0 733556 
1789277969.747384207	456000000	39	0 23114516 28233202 64394422 851345945 1847629994 0 64765 0 733556 
1789277970.048235019	456000000	41	0 23114516 28233202 64394422 851345945 1847763237 0 64765 0 733556 
1789277970.351992340	456000000	41	0 23114516 28233202 64394422 851345945 1847895863 0 64765 0 733556 
1789277970.655784819	456000000	41	0 23114516 28233202 64394422 851345945 1848029168 0 64765 0 733556 
1789277970.961609589	456000000	43	0 23114516 28233202 64394422 851345945 1848163069 0 64765 0 733556 
1789277971.261228733	456000000	43	0 23114516 28233202 64394422 851345945 1848279122 0 64765 0 733556 
1789277971.564249909	456000000	43	0 23114516 28233202 64394422 851345945 1848410970 0 64765 0 733556 
1789277971.864999522	456000000	42	0 23114516 28233202 64394422 851345945 1848562801 0 64765 0 733556 
1789277972.170954813	456000000	42	0 23114516 28233202 64394422 851345945 1848729387 0 64765 0 733556 
1789277972.478108438	456000000	42	0 23114516 28233202 64394422 851345945 1848893690 0 64765 0 733556 
1789277972.782745760	456000000	53	0 23114516 28233202 64394422 851345945 1849056953 0 64765 0 733556 
1789277973.089218290	456000000	53	0 23114516 28233202 64394422 851345945 1849214548 0 64765 0 733556 
1789277973.392634466	456000000	53	0 23114516 28233202 64394422 851345945 1849374372 0 64765 0 733556 
1789277973.695783819	456000000	53	0 23114516 28233202 64394422 851345945 1849535618 0 64765 0 733556 
1789277974.000635881	492000000	52	0 23114516 28233202 64394422 851347359 1849631533 0 64765 0 733556 
1789277974.291407681	492000000	52	0 23114516 28233202 64394422 851375328 1849631533 0 64765 0 733556 
1789277974.582811199	492000000	52	0 23114516 28233202 64394422 851434347 1849631533 0 64765 0 733556 
1789277974.896053470	492000000	19	0 23114516 28233202 64394422 851499400 1849631533 0 64765 0 733556 
1789277975.206979543	492000000	19	0 23114516 28233202 64394422 851560694 1849631533 0 64765 0 733556 
1789277975.516330876	492000000	19	0 23114516 28233202 64394422 851615433 1849631533 0 64765 0 733556 
1789277975.815755281	492000000	18	0 23114516 28233202 64394422 851669045 1849631533 0 64765 0 733556 
1789277976.113004164	492000000	18	0 23114516 28233202 64394422 851719636 1849631533 0 64765 0 733556 
