# сессия 2026-09-19T15:55:02
1789815422.684	folder	globe	11.5	4.0	4.01	5	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.685	настройка_значение	globe	11.5	4.0	4.01	5	face	settings_sphere				radius_cm=11.5
1789815422.695	folder	globe	12.0	4.0	3.83	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.696	настройка_значение	globe	12.0	4.0	3.83	6	face	settings_sphere				radius_cm=12.0
1789815422.705	folder	globe	11.5	4.0	4.01	5	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.706	настройка_значение	globe	11.5	4.0	4.01	5	face	settings_sphere				radius_cm=11.5
1789815422.720	folder	globe	12.0	4.0	3.83	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.720	настройка_значение	globe	12.0	4.0	3.83	6	face	settings_sphere				radius_cm=12.0
1789815422.738	folder	globe	11.5	4.0	4.01	5	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.738	настройка_значение	globe	11.5	4.0	4.01	5	face	settings_sphere				radius_cm=11.5
1789815422.949	folder	globe	12.0	4.0	3.83	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.949	настройка_значение	globe	12.0	4.0	3.83	6	face	settings_sphere				radius_cm=12.0
1789815422.979	folder	globe	11.5	4.0	4.01	5	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.979	настройка_значение	globe	11.5	4.0	4.01	5	face	settings_sphere				radius_cm=11.5
1789815422.990	folder	globe	12.0	4.0	3.83	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.990	настройка_значение	globe	12.0	4.0	3.83	6	face	settings_sphere				radius_cm=12.0
1789815423.054	folder	globe	12.5	4.0	3.98	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.054	настройка_значение	globe	12.5	4.0	3.98	6	face	settings_sphere				radius_cm=12.5
1789815423.098	folder	globe	13.0	4.0	4.14	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.099	настройка_значение	globe	13.0	4.0	4.14	6	face	settings_sphere				radius_cm=13.0
1789815423.127	folder	globe	13.5	4.0	4.3	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.127	настройка_значение	globe	13.5	4.0	4.3	6	face	settings_sphere				radius_cm=13.5
1789815423.160	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.160	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815423.183	folder	globe	13.5	4.0	4.3	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.183	настройка_значение	globe	13.5	4.0	4.3	6	face	settings_sphere				radius_cm=13.5
1789815423.195	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815423.195	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
