# unix_время	событие	стратегия	радиус_м	частота	альфа	папка	задание	попадание	мс_от_задания	подробности
# сессия 2026-09-15T07:56:35
1789480163.558	active	lens	0.11	0	0.26		light_lamp		85330	{ "key": "(32, -9)", "slot": 7 }
1789480163.769	active	lens	0.11	0	0.26		light_lamp		85542	{ "key": "(33, -10)", "slot": 2 }
1789480165.036	active	lens	0.11	0	0.26		light_lamp		86808	{ "key": "(34, -11)", "slot": 3 }
1789480170.717	select	lens	0.11	0	0.26	scene	light_lamp	нет	92489	{ "action": "enter", "slot": 0, "item": "scene", "title": "Сцена", "via": "ray" }
1789480170.717	folder	lens	0.11	0	0.26	scene	light_lamp		92489	{ "folder": "scene", "items": 8 }
1789480170.725	active	lens	0.11	0	0.26	scene	light_lamp		92497	{ "key": "(33, -13)", "slot": 1 }
1789480171.939	select	lens	0.11	0	0.26	scene_light	light_lamp	нет	93711	{ "action": "enter", "slot": 2, "item": "scene_light", "title": "Свет", "via": "ray" }
1789480171.939	folder	lens	0.11	0	0.26	scene_light	light_lamp		93712	{ "folder": "scene_light", "items": 5 }
1789480171.947	active	lens	0.11	0	0.26	scene_light	light_lamp		93719	{ "key": "(33, -13)", "slot": 1 }
1789480174.083	select	lens	0.11	0	0.26	scene_light	light_lamp	да	95855	{ "action": "close", "slot": 1, "item": "light_lamp", "title": "Лампа", "via": "ray" }
1789480179.050	param	globe	0.11	3	0.0	scene_light				{ "strategy": "globe", "radius": 0.11, "freq": 3, "alpha": 0.0, "folder": "scene_light" }
1789480179.505	задание	globe	0.11	3	0.0	scene_light	logic_quest			
1789480181.039	folder	globe	0.11	3	0.0	scene_light	logic_quest		1534	{ "folder": "scene_light", "items": 5 }
1789480181.039	toggle	globe	0.11	3	0.0	scene_light	logic_quest		1534	{ "open": true }
1789480181.050	active	globe	0.11	3	0.0	scene_light	logic_quest		1545	{ "key": "25", "slot": 0 }
1789480182.561	back	globe	0.11	3	0.0	scene	logic_quest		3055	{ "action": "back" }
1789480182.561	folder	globe	0.11	3	0.0	scene	logic_quest		3056	{ "folder": "scene", "items": 8 }
1789480182.572	active	globe	0.11	3	0.0	scene	logic_quest		3066	{ "key": "25", "slot": 0 }
1789480185.394	back	globe	0.11	3	0.0		logic_quest		5889	{ "action": "back" }
1789480185.395	folder	globe	0.11	3	0.0		logic_quest		5889	{ "folder": "", "items": 11 }
1789480185.405	active	globe	0.11	3	0.0		logic_quest		5899	{ "key": "25", "slot": 0 }
1789480187.783	select	globe	0.11	3	0.0	logic	logic_quest	нет	8277	{ "action": "enter", "slot": 2, "item": "logic", "title": "Логика", "via": "ray" }
1789480187.784	folder	globe	0.11	3	0.0	logic	logic_quest		8278	{ "folder": "logic", "items": 6 }
1789480187.794	active	globe	0.11	3	0.0	logic	logic_quest		8288	{ "key": "25", "slot": 0 }
1789480188.905	select	globe	0.11	3	0.0	logic	logic_quest	да	9400	{ "action": "close", "slot": 4, "item": "logic_quest", "title": "Квест", "via": "ray" }
1789480190.528	задание	globe	0.11	3	0.0	logic	set_reset			
1789480192.084	folder	globe	0.11	3	0.0	logic	set_reset		1556	{ "folder": "logic", "items": 6 }
1789480192.084	toggle	globe	0.11	3	0.0	logic	set_reset		1556	{ "open": true }
1789480192.095	active	globe	0.11	3	0.0	logic	set_reset		1567	{ "key": "16", "slot": 0 }
1789480194.305	back	globe	0.11	3	0.0		set_reset		3778	{ "action": "back" }
1789480194.306	folder	globe	0.11	3	0.0		set_reset		3778	{ "folder": "", "items": 11 }
1789480194.316	active	globe	0.11	3	0.0		set_reset		3789	{ "key": "27", "slot": -1 }
1789480196.939	active	globe	0.11	3	0.0		set_reset		6411	{ "key": "17", "slot": 5 }
1789480197.083	active	globe	0.11	3	0.0		set_reset		6556	{ "key": "20", "slot": -2 }
1789480197.149	active	globe	0.11	3	0.0		set_reset		6622	{ "key": "19", "slot": -2 }
1789480197.238	active	globe	0.11	3	0.0		set_reset		6711	{ "key": "21", "slot": -2 }
1789480197.650	active	globe	0.11	3	0.0		set_reset		7122	{ "key": "12", "slot": -2 }
1789480197.916	active	globe	0.11	3	0.0		set_reset		7389	{ "key": "21", "slot": -2 }
1789480198.061	active	globe	0.11	3	0.0		set_reset		7533	{ "key": "20", "slot": -2 }
1789480198.217	active	globe	0.11	3	0.0		set_reset		7689	{ "key": "18", "slot": -2 }
1789480198.405	active	globe	0.11	3	0.0		set_reset		7878	{ "key": "27", "slot": -1 }
1789480198.550	active	globe	0.11	3	0.0		set_reset		8022	{ "key": "18", "slot": -2 }
1789480198.716	active	globe	0.11	3	0.0		set_reset		8189	{ "key": "20", "slot": -2 }
1789480198.894	active	globe	0.11	3	0.0		set_reset		8367	{ "key": "21", "slot": -2 }
1789480198.972	active	globe	0.11	3	0.0		set_reset		8444	{ "key": "20", "slot": -2 }
1789480199.128	active	globe	0.11	3	0.0		set_reset		8600	{ "key": "18", "slot": -2 }
1789480199.283	active	globe	0.11	3	0.0		set_reset		8756	{ "key": "54", "slot": -2 }
1789480199.383	active	globe	0.11	3	0.0		set_reset		8855	{ "key": "52", "slot": 8 }
1789480199.683	active	globe	0.11	3	0.0		set_reset		9155	{ "key": "49", "slot": 6 }
1789480199.828	active	globe	0.11	3	0.0		set_reset		9300	{ "key": "48", "slot": -2 }
1789480200.339	active	globe	0.11	3	0.0		set_reset		9811	{ "key": "47", "slot": -2 }
1789480200.472	active	globe	0.11	3	0.0		set_reset		9945	{ "key": "44", "slot": -2 }
1789480200.628	active	globe	0.11	3	0.0		set_reset		10100	{ "key": "72", "slot": -2 }
1789480200.939	active	globe	0.11	3	0.0		set_reset		10411	{ "key": "44", "slot": -2 }
1789480201.083	active	globe	0.11	3	0.0		set_reset		10556	{ "key": "47", "slot": -2 }
1789480201.250	active	globe	0.11	3	0.0		set_reset		10722	{ "key": "48", "slot": -2 }
1789480201.271	active	globe	0.11	3	0.0		set_reset		10744	{ "key": "89", "slot": -2 }
1789480201.439	active	globe	0.11	3	0.0		set_reset		10911	{ "key": "50", "slot": -2 }
1789480201.583	active	globe	0.11	3	0.0		set_reset		11056	{ "key": "51", "slot": -2 }
1789480201.650	active	globe	0.11	3	0.0		set_reset		11122	{ "key": "53", "slot": -2 }
1789480201.861	active	globe	0.11	3	0.0		set_reset		11334	{ "key": "83", "slot": -2 }
1789480202.161	active	globe	0.11	3	0.0		set_reset		11634	{ "key": "82", "slot": -2 }
1789480202.317	active	globe	0.11	3	0.0		set_reset		11789	{ "key": "56", "slot": -2 }
1789480202.483	active	globe	0.11	3	0.0		set_reset		11956	{ "key": "55", "slot": -2 }
1789480202.639	active	globe	0.11	3	0.0		set_reset		12111	{ "key": "58", "slot": -2 }
1789480202.661	active	globe	0.11	3	0.0		set_reset		12133	{ "key": "20", "slot": -2 }
1789480202.783	active	globe	0.11	3	0.0		set_reset		12256	{ "key": "21", "slot": -2 }
1789480202.928	active	globe	0.11	3	0.0		set_reset		12400	{ "key": "11", "slot": -2 }
1789480203.095	active	globe	0.11	3	0.0		set_reset		12567	{ "key": "13", "slot": -2 }
1789480203.272	active	globe	0.11	3	0.0		set_reset		12744	{ "key": "2", "slot": -2 }
1789480203.472	active	globe	0.11	3	0.0		set_reset		12944	{ "key": "5", "slot": -2 }
1789480203.783	active	globe	0.11	3	0.0		set_reset		13256	{ "key": "1", "slot": -2 }
1789480204.083	active	globe	0.11	3	0.0		set_reset		13556	{ "key": "2", "slot": -2 }
1789480204.394	active	globe	0.11	3	0.0		set_reset		13867	{ "key": "3", "slot": -2 }
1789480204.528	active	globe	0.11	3	0.0		set_reset		14000	{ "key": "2", "slot": -2 }
1789480205.117	active	globe	0.11	3	0.0		set_reset		14589	{ "key": "6", "slot": -2 }
1789480205.328	active	globe	0.11	3	0.0		set_reset		14800	{ "key": "40", "slot": -2 }
1789480205.472	active	globe	0.11	3	0.0		set_reset		14944	{ "key": "42", "slot": -2 }
1789480205.617	active	globe	0.11	3	0.0		set_reset		15089	{ "key": "88", "slot": -2 }
1789480205.850	active	globe	0.11	3	0.0		set_reset		15323	{ "key": "42", "slot": -2 }
1789480206.750	toggle	globe	0.11	3	0.0		set_reset		16222	{ "open": false }
1789480207.006	folder	globe	0.11	3	0.0		set_reset		16478	{ "folder": "", "items": 11 }
1789480207.006	toggle	globe	0.11	3	0.0		set_reset		16479	{ "open": true }
1789480207.017	active	globe	0.11	3	0.0		set_reset		16489	{ "key": "42", "slot": 0 }
1789480209.139	select	globe	0.11	3	0.0	tools	set_reset	нет	18611	{ "action": "enter", "slot": 3, "item": "tools", "title": "Инструменты", "via": "ray" }
1789480209.139	folder	globe	0.11	3	0.0	tools	set_reset		18611	{ "folder": "tools", "items": 6 }
1789480209.150	active	globe	0.11	3	0.0	tools	set_reset		18622	{ "key": "42", "slot": 0 }
1789480211.172	back	globe	0.11	3	0.0		set_reset		20645	{ "action": "back" }
1789480211.173	folder	globe	0.11	3	0.0		set_reset		20645	{ "folder": "", "items": 11 }
1789480211.183	active	globe	0.11	3	0.0		set_reset		20655	{ "key": "44", "slot": -2 }
1789480212.328	select	globe	0.11	3	0.0	settings	set_reset	нет	21800	{ "action": "enter", "slot": 4, "item": "settings", "title": "Настройки", "via": "ray" }
1789480212.328	folder	globe	0.11	3	0.0	settings	set_reset		21801	{ "folder": "settings", "items": 5 }
1789480212.338	active	globe	0.11	3	0.0	settings	set_reset		21811	{ "key": "44", "slot": 0 }
1789480213.450	select	globe	0.11	3	0.0	settings	set_reset	да	22922	{ "action": "confirm_pending", "slot": 4, "item": "set_reset", "title": "Сбросить всё", "via": "ray" }
1789480214.516	select	globe	0.11	3	0.0	settings				{ "action": "confirmed", "slot": 4, "item": "set_reset", "title": "Сбросить всё", "via": "ray" }
1789480216.906	задание	globe	0.11	3	0.0	settings	scene_sky			
1789480217.794	folder	globe	0.11	3	0.0	settings	scene_sky		889	{ "folder": "settings", "items": 5 }
1789480217.795	toggle	globe	0.11	3	0.0	settings	scene_sky		889	{ "open": true }
1789480217.805	active	globe	0.11	3	0.0	settings	scene_sky		900	{ "key": "72", "slot": 0 }
1789480219.461	back	globe	0.11	3	0.0		scene_sky		2555	{ "action": "back" }
1789480219.461	folder	globe	0.11	3	0.0		scene_sky		2556	{ "folder": "", "items": 11 }
1789480219.472	active	globe	0.11	3	0.0		scene_sky		2566	{ "key": "89", "slot": -2 }
1789480220.661	active	globe	0.11	3	0.0		scene_sky		3755	{ "key": "78", "slot": -2 }
1789480221.061	active	globe	0.11	3	0.0		scene_sky		4156	{ "key": "47", "slot": -2 }
1789480221.205	active	globe	0.11	3	0.0		scene_sky		4300	{ "key": "48", "slot": -2 }
1789480221.328	active	globe	0.11	3	0.0		scene_sky		4422	{ "key": "30", "slot": -2 }
1789480221.483	active	globe	0.11	3	0.0		scene_sky		4578	{ "key": "29", "slot": -2 }
1789480221.517	active	globe	0.11	3	0.0		scene_sky		4611	{ "key": "28", "slot": -2 }
1789480221.628	active	globe	0.11	3	0.0		scene_sky		4722	{ "key": "7", "slot": -2 }
1789480221.928	active	globe	0.11	3	0.0		scene_sky		5022	{ "key": "8", "slot": 3 }
1789480222.239	active	globe	0.11	3	0.0		scene_sky		5333	{ "key": "42", "slot": 0 }
1789480223.549	select_empty	globe	0.11	3	0.0		scene_sky		6644	{ "key": "72" }
1789480230.861	select	globe	0.11	3	0.0	scene	scene_sky	нет	13955	{ "action": "enter", "slot": 0, "item": "scene", "title": "Сцена", "via": "ray" }
1789480230.861	folder	globe	0.11	3	0.0	scene	scene_sky		13956	{ "folder": "scene", "items": 8 }
1789480230.872	active	globe	0.11	3	0.0	scene	scene_sky		13966	{ "key": "27", "slot": 5 }
1789480231.994	active	globe	0.11	3	0.0	scene	scene_sky		15089	{ "key": "18", "slot": -2 }
1789480232.028	active	globe	0.11	3	0.0	scene	scene_sky		15122	{ "key": "17", "slot": 4 }
1789480232.172	active	globe	0.11	3	0.0	scene	scene_sky		15266	{ "key": "20", "slot": -2 }
1789480232.706	active	globe	0.11	3	0.0	scene	scene_sky		15800	{ "key": "18", "slot": -2 }
1789480232.894	active	globe	0.11	3	0.0	scene	scene_sky		15989	{ "key": "54", "slot": -2 }
1789480233.038	active	globe	0.11	3	0.0	scene	scene_sky		16132	{ "key": "52", "slot": -2 }
1789480233.272	active	globe	0.11	3	0.0	scene	scene_sky		16366	{ "key": "54", "slot": -2 }
1789480233.483	active	globe	0.11	3	0.0	scene	scene_sky		16578	{ "key": "18", "slot": -2 }
1789480233.617	active	globe	0.11	3	0.0	scene	scene_sky		16711	{ "key": "20", "slot": -2 }
1789480233.806	active	globe	0.11	3	0.0	scene	scene_sky		16900	{ "key": "19", "slot": -2 }
1789480234.394	active	globe	0.11	3	0.0	scene	scene_sky		17489	{ "key": "10", "slot": -2 }
1789480234.561	active	globe	0.11	3	0.0	scene	scene_sky		17656	{ "key": "1", "slot": -2 }
1789480235.061	active	globe	0.11	3	0.0	scene	scene_sky		18155	{ "key": "5", "slot": -2 }
1789480235.228	active	globe	0.11	3	0.0	scene	scene_sky		18322	{ "key": "8", "slot": -2 }
1789480235.672	active	globe	0.11	3	0.0	scene	scene_sky		18766	{ "key": "5", "slot": -2 }
1789480235.806	active	globe	0.11	3	0.0	scene	scene_sky		18900	{ "key": "4", "slot": -2 }
1789480235.917	active	globe	0.11	3	0.0	scene	scene_sky		19011	{ "key": "0", "slot": -2 }
1789480236.072	active	globe	0.11	3	0.0	scene	scene_sky		19166	{ "key": "16", "slot": 3 }
1789480237.105	active	globe	0.11	3	0.0	scene	scene_sky		20200	{ "key": "19", "slot": -2 }
1789480237.283	active	globe	0.11	3	0.0	scene	scene_sky		20378	{ "key": "16", "slot": 3 }
1789480237.494	active	globe	0.11	3	0.0	scene	scene_sky		20588	{ "key": "0", "slot": -2 }
1789480237.983	active	globe	0.11	3	0.0	scene	scene_sky		21078	{ "key": "4", "slot": -2 }
1789480239.472	select	globe	0.11	3	0.0	scene	scene_sky	да	22566	{ "action": "stay", "slot": 3, "item": "scene_sky", "title": "Небо", "via": "ray" }
1789480240.872	select	globe	0.11	3	0.0	scene				{ "action": "stay", "slot": 3, "item": "scene_sky", "title": "Небо", "via": "ray" }
1789480241.261	select	globe	0.11	3	0.0	scene				{ "action": "stay", "slot": 3, "item": "scene_sky", "title": "Небо", "via": "ray" }
1789480243.627	задание	globe	0.11	3	0.0	scene	logic_debug			
1789480245.583	active	globe	0.11	3	0.0	scene	logic_debug		1956	{ "key": "7", "slot": -2 }
1789480245.728	active	globe	0.11	3	0.0	scene	logic_debug		2100	{ "key": "8", "slot": -2 }
1789480246.017	active	globe	0.11	3	0.0	scene	logic_debug		2389	{ "key": "5", "slot": -2 }
1789480246.217	active	globe	0.11	3	0.0	scene	logic_debug		2589	{ "key": "2", "slot": -2 }
1789480246.505	active	globe	0.11	3	0.0	scene	logic_debug		2878	{ "key": "3", "slot": -2 }
1789480246.605	active	globe	0.11	3	0.0	scene	logic_debug		2978	{ "key": "37", "slot": -2 }
1789480246.761	active	globe	0.11	3	0.0	scene	logic_debug		3133	{ "key": "38", "slot": -2 }
1789480246.905	active	globe	0.11	3	0.0	scene	logic_debug		3277	{ "key": "66", "slot": -2 }
1789480247.094	active	globe	0.11	3	0.0	scene	logic_debug		3467	{ "key": "65", "slot": -2 }
1789480247.272	active	globe	0.11	3	0.0	scene	logic_debug		3644	{ "key": "67", "slot": -2 }
1789480247.383	active	globe	0.11	3	0.0	scene	logic_debug		3756	{ "key": "33", "slot": -2 }
1789480247.505	active	globe	0.11	3	0.0	scene	logic_debug		3878	{ "key": "85", "slot": -2 }
1789480247.628	active	globe	0.11	3	0.0	scene	logic_debug		4000	{ "key": "91", "slot": -2 }
1789480247.861	active	globe	0.11	3	0.0	scene	logic_debug		4234	{ "key": "59", "slot": -2 }
1789480248.028	active	globe	0.11	3	0.0	scene	logic_debug		4400	{ "key": "58", "slot": -2 }
1789480248.250	active	globe	0.11	3	0.0	scene	logic_debug		4622	{ "key": "55", "slot": -2 }
1789480248.461	active	globe	0.11	3	0.0	scene	logic_debug		4834	{ "key": "90", "slot": -2 }
1789480248.661	active	globe	0.11	3	0.0	scene	logic_debug		5034	{ "key": "83", "slot": -2 }
1789480248.761	active	globe	0.11	3	0.0	scene	logic_debug		5133	{ "key": "81", "slot": -2 }
1789480248.950	active	globe	0.11	3	0.0	scene	logic_debug		5323	{ "key": "74", "slot": -2 }
1789480249.094	active	globe	0.11	3	0.0	scene	logic_debug		5467	{ "key": "61", "slot": -2 }
1789480249.116	active	globe	0.11	3	0.0	scene	logic_debug		5488	{ "key": "69", "slot": -2 }
1789480249.383	active	globe	0.11	3	0.0	scene	logic_debug		5756	{ "key": "74", "slot": -2 }
1789480249.550	active	globe	0.11	3	0.0	scene	logic_debug		5923	{ "key": "81", "slot": -2 }
1789480249.717	active	globe	0.11	3	0.0	scene	logic_debug		6089	{ "key": "82", "slot": -2 }
1789480249.883	active	globe	0.11	3	0.0	scene	logic_debug		6256	{ "key": "56", "slot": -2 }
1789480250.050	active	globe	0.11	3	0.0	scene	logic_debug		6422	{ "key": "58", "slot": -2 }
1789480250.205	active	globe	0.11	3	0.0	scene	logic_debug		6577	{ "key": "21", "slot": -2 }
1789480250.361	active	globe	0.11	3	0.0	scene	logic_debug		6734	{ "key": "19", "slot": -2 }
1789480250.461	active	globe	0.11	3	0.0	scene	logic_debug		6833	{ "key": "11", "slot": -2 }
1789480250.483	active	globe	0.11	3	0.0	scene	logic_debug		6855	{ "key": "10", "slot": -2 }
1789480250.661	active	globe	0.11	3	0.0	scene	logic_debug		7034	{ "key": "1", "slot": -2 }
1789480250.783	active	globe	0.11	3	0.0	scene	logic_debug		7156	{ "key": "4", "slot": -2 }
1789480250.972	active	globe	0.11	3	0.0	scene	logic_debug		7345	{ "key": "28", "slot": 6 }
1789480251.117	active	globe	0.11	3	0.0	scene	logic_debug		7489	{ "key": "29", "slot": -2 }
1789480251.228	active	globe	0.11	3	0.0	scene	logic_debug		7600	{ "key": "30", "slot": -2 }
1789480251.406	active	globe	0.11	3	0.0	scene	logic_debug		7778	{ "key": "48", "slot": -2 }
1789480251.628	active	globe	0.11	3	0.0	scene	logic_debug		8000	{ "key": "24", "slot": 7 }
1789480251.828	active	globe	0.11	3	0.0	scene	logic_debug		8200	{ "key": "26", "slot": -1 }
1789480252.716	back	globe	0.11	3	0.0		logic_debug		9089	{ "action": "back" }
1789480252.717	folder	globe	0.11	3	0.0		logic_debug		9089	{ "folder": "", "items": 11 }
1789480252.727	active	globe	0.11	3	0.0		logic_debug		9100	{ "key": "29", "slot": -2 }
1789480253.750	active	globe	0.11	3	0.0		logic_debug		10122	{ "key": "28", "slot": -2 }
1789480253.817	active	globe	0.11	3	0.0		logic_debug		10189	{ "key": "7", "slot": -2 }
1789480254.005	active	globe	0.11	3	0.0		logic_debug		10378	{ "key": "5", "slot": -2 }
1789480254.094	active	globe	0.11	3	0.0		logic_debug		10467	{ "key": "8", "slot": 3 }
1789480254.139	active	globe	0.11	3	0.0		logic_debug		10511	{ "key": "6", "slot": 10 }
1789480254.272	active	globe	0.11	3	0.0		logic_debug		10644	{ "key": "40", "slot": 2 }
1789480254.350	active	globe	0.11	3	0.0		logic_debug		10722	{ "key": "37", "slot": 9 }
1789480254.417	active	globe	0.11	3	0.0		logic_debug		10789	{ "key": "38", "slot": 8 }
1789480261.805	active	globe	0.11	3	0.0		logic_debug		18178	{ "key": "39", "slot": 7 }
1789480261.972	active	globe	0.11	3	0.0		logic_debug		18345	{ "key": "41", "slot": 1 }
1789480262.016	active	globe	0.11	3	0.0		logic_debug		18389	{ "key": "73", "slot": 6 }
1789480262.261	active	globe	0.11	3	0.0		logic_debug		18633	{ "key": "88", "slot": 5 }
1789480263.261	active	globe	0.11	3	0.0		logic_debug		19634	{ "key": "42", "slot": 0 }
1789480263.438	active	globe	0.11	3	0.0		logic_debug		19811	{ "key": "9", "slot": -1 }
1789480264.884	active	globe	0.11	3	0.0		logic_debug		21256	{ "key": "7", "slot": -2 }
1789480265.628	active	globe	0.11	3	0.0		logic_debug		22000	{ "key": "5", "slot": -2 }
1789480265.806	active	globe	0.11	3	0.0		logic_debug		22178	{ "key": "1", "slot": -2 }
1789480266.450	active	globe	0.11	3	0.0		logic_debug		22823	{ "key": "2", "slot": -2 }
1789480266.994	active	globe	0.11	3	0.0		logic_debug		23367	{ "key": "6", "slot": 10 }
1789480267.106	active	globe	0.11	3	0.0		logic_debug		23478	{ "key": "37", "slot": 9 }
1789480267.550	active	globe	0.11	3	0.0		logic_debug		23923	{ "key": "38", "slot": 8 }
1789480268.095	active	globe	0.11	3	0.0		logic_debug		24467	{ "key": "41", "slot": 1 }
1789480268.594	active	globe	0.11	3	0.0		logic_debug		24967	{ "key": "88", "slot": 5 }
1789480269.550	active	globe	0.11	3	0.0		logic_debug		25922	{ "key": "41", "slot": 1 }
1789480270.261	active	globe	0.11	3	0.0		logic_debug		26633	{ "key": "73", "slot": 6 }
1789480270.283	active	globe	0.11	3	0.0		logic_debug		26655	{ "key": "88", "slot": 5 }
1789480270.483	active	globe	0.11	3	0.0		logic_debug		26856	{ "key": "44", "slot": -2 }
1789480270.638	active	globe	0.11	3	0.0		logic_debug		27011	{ "key": "88", "slot": 5 }
1789480270.828	active	globe	0.11	3	0.0		logic_debug		27200	{ "key": "41", "slot": 1 }
1789480271.039	active	globe	0.11	3	0.0		logic_debug		27411	{ "key": "38", "slot": 8 }
1789480271.283	active	globe	0.11	3	0.0		logic_debug		27656	{ "key": "37", "slot": 9 }
